province,year,week,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active
26 Santiago Rodríguez,2020,17,16.400000000000002,3,0,0,11.309999999999999,0,1
26 Santiago Rodríguez,2020,18,14.7,4,0,0,10.989999999999998,0,1
26 Santiago Rodríguez,2020,19,14.5,0,0,0,9.71,0,1
26 Santiago Rodríguez,2020,20,14.199999999999996,0,0,0,9.940000000000001,0,1
26 Santiago Rodríguez,2020,21,13.100000000000001,0,0,0,10.629999999999999,0,1
26 Santiago Rodríguez,2020,22,16.4,0,0,0,9.93,0,1
26 Santiago Rodríguez,2020,23,16.200000000000003,1,0,0,10.629999999999999,0,1
26 Santiago Rodríguez,2020,24,14.000000000000004,0,0,0,10.73,0,1
26 Santiago Rodríguez,2020,25,15.800000000000004,0,0,0,10.84,0,1
26 Santiago Rodríguez,2020,26,15.800000000000004,1,0,0,12.34,0,1
26 Santiago Rodríguez,2020,27,14.600000000000001,0,0,0,11.04,0,0
26 Santiago Rodríguez,2020,28,13.300000000000004,1,0,0,11.940000000000001,0,0
26 Santiago Rodríguez,2020,29,15.399999999999999,0,0,0,12.010000000000002,0,0
26 Santiago Rodríguez,2020,30,13.600000000000001,1,0,0,11.510000000000002,0,0
26 Santiago Rodríguez,2020,31,13.5,0,0,0,10.79,0,0
26 Santiago Rodríguez,2020,32,16.099999999999998,0,0,0,11.870000000000001,0,0
26 Santiago Rodríguez,2020,33,14.099999999999998,1,0,0,12.0,0,0
26 Santiago Rodríguez,2020,34,15.2,0,0,0,11.36,0,0
26 Santiago Rodríguez,2020,35,11.7,1,0,0,9.690000000000001,0,1
26 Santiago Rodríguez,2020,36,12.499999999999996,0,0,0,10.329999999999998,0,1
26 Santiago Rodríguez,2020,37,15.400000000000002,0,0,0,10.469999999999999,0,1
26 Santiago Rodríguez,2020,38,13.900000000000002,0,0,0,9.899999999999999,0,1
26 Santiago Rodríguez,2020,39,14.5,0,0,0,9.77,0,1
26 Santiago Rodríguez,2020,40,14.100000000000001,0,0,0,10.07,0,1
26 Santiago Rodríguez,2020,41,16.4,0,0,0,10.59,0,1
26 Santiago Rodríguez,2020,42,14.200000000000003,0,0,0,10.239999999999998,0,1
26 Santiago Rodríguez,2020,43,14.100000000000001,0,0,0,9.71,0,1
26 Santiago Rodríguez,2020,44,12.600000000000001,1,0,0,10.0,0,1
26 Santiago Rodríguez,2020,45,13.200000000000003,0,0,0,7.899999999999999,0,1
26 Santiago Rodríguez,2020,46,11.7,0,0,0,7.609999999999999,0,1
26 Santiago Rodríguez,2020,47,11.2,0,0,0,7.09,0,1
26 Santiago Rodríguez,2020,48,11.8,0,0,0,6.359999999999999,0,1
26 Santiago Rodríguez,2020,49,14.8,1,0,0,6.800000000000001,0,1
26 Santiago Rodríguez,2020,50,14.500000000000004,0,1,1,5.989999999999998,0,1
26 Santiago Rodríguez,2020,51,11.700000000000003,1,0,0,6.0,0,1
26 Santiago Rodríguez,2020,52,11.7,2,0,0,6.690000000000001,0,0
26 Santiago Rodríguez,2021,1,14.3,3,0,0,6.0,0,0
26 Santiago Rodríguez,2021,2,14.299999999999997,4,0,0,7.469999999999999,0,0
26 Santiago Rodríguez,2021,3,13.200000000000003,5,0,0,7.5,0,0
26 Santiago Rodríguez,2021,4,13.799999999999997,0,0,0,5.960000000000001,0,0
26 Santiago Rodríguez,2021,5,12.600000000000001,0,0,0,5.530000000000001,0,1
26 Santiago Rodríguez,2021,6,11.8,1,0,0,6.859999999999999,0,1
26 Santiago Rodríguez,2021,7,14.599999999999998,2,0,0,7.34,0,1
26 Santiago Rodríguez,2021,8,12.2,3,0,0,6.91,0,1
26 Santiago Rodríguez,2021,9,12.799999999999997,0,0,0,7.489999999999998,0,1
26 Santiago Rodríguez,2021,10,11.5,0,0,0,4.859999999999999,0,1
26 Santiago Rodríguez,2021,11,14.399999999999999,1,0,0,6.210000000000001,0,1
26 Santiago Rodríguez,2021,12,13.0,0,0,0,7.039999999999999,0,1
26 Santiago Rodríguez,2021,13,12.199999999999996,0,1,1,7.190000000000001,0,1
26 Santiago Rodríguez,2021,14,10.700000000000003,0,0,0,5.690000000000001,0,1
26 Santiago Rodríguez,2021,15,18.400000000000002,1,0,0,7.989999999999998,0,1
26 Santiago Rodríguez,2021,16,16.700000000000003,2,0,0,9.940000000000001,0,1
26 Santiago Rodríguez,2021,17,15.0,3,0,0,8.559999999999999,0,1
26 Santiago Rodríguez,2021,18,15.100000000000001,4,0,0,9.559999999999999,0,1
26 Santiago Rodríguez,2021,19,14.799999999999997,5,0,0,10.64,0,1
26 Santiago Rodríguez,2021,20,14.400000000000002,0,0,0,8.77,0,1
26 Santiago Rodríguez,2021,21,15.000000000000004,0,0,0,9.04,0,1
26 Santiago Rodríguez,2021,22,12.100000000000001,0,0,0,9.09,0,1
26 Santiago Rodríguez,2021,23,13.3,0,0,0,8.739999999999998,0,1
26 Santiago Rodríguez,2021,24,14.600000000000001,1,0,0,10.989999999999998,0,1
26 Santiago Rodríguez,2021,25,13.100000000000001,2,0,0,10.09,0,1
26 Santiago Rodríguez,2021,26,15.399999999999999,0,0,0,10.57,0,1
26 Santiago Rodríguez,2021,27,14.0,1,0,0,11.059999999999999,0,0
26 Santiago Rodríguez,2021,28,14.700000000000003,0,0,0,10.370000000000001,0,0
26 Santiago Rodríguez,2021,29,13.700000000000003,0,0,0,11.190000000000001,0,0
26 Santiago Rodríguez,2021,30,14.799999999999997,1,0,0,10.7,0,0
26 Santiago Rodríguez,2021,31,13.899999999999999,0,0,0,11.43,0,0
26 Santiago Rodríguez,2021,32,13.100000000000001,0,0,0,9.829999999999998,0,0
26 Santiago Rodríguez,2021,33,13.300000000000004,0,0,0,10.010000000000002,0,0
26 Santiago Rodríguez,2021,34,15.0,1,0,0,11.809999999999999,0,0
26 Santiago Rodríguez,2021,35,16.0,2,0,0,11.809999999999999,0,1
26 Santiago Rodríguez,2021,36,16.0,3,0,0,11.77,1,1
26 Santiago Rodríguez,2021,37,13.800000000000004,0,0,0,9.870000000000001,1,1
26 Santiago Rodríguez,2021,38,14.200000000000003,0,0,0,9.940000000000001,1,1
26 Santiago Rodríguez,2021,39,14.299999999999997,0,0,0,8.3,1,1
26 Santiago Rodríguez,2021,40,13.999999999999996,0,0,0,9.43,1,1
26 Santiago Rodríguez,2021,41,14.0,0,1,1,7.84,1,1
26 Santiago Rodríguez,2021,42,10.899999999999999,0,0,0,7.800000000000001,1,1
26 Santiago Rodríguez,2021,43,12.600000000000001,0,0,0,8.530000000000001,1,1
26 Santiago Rodríguez,2021,44,14.0,0,0,0,8.370000000000001,1,1
26 Santiago Rodríguez,2021,45,16.599999999999998,0,0,0,8.5,1,1
26 Santiago Rodríguez,2021,46,14.100000000000001,1,0,0,9.09,1,1
26 Santiago Rodríguez,2021,47,15.7,0,0,0,6.600000000000001,1,1
26 Santiago Rodríguez,2021,48,13.500000000000004,0,0,0,7.100000000000001,1,1
26 Santiago Rodríguez,2021,49,13.5,1,0,0,7.489999999999998,1,1
26 Santiago Rodríguez,2021,50,9.899999999999999,2,0,0,7.210000000000001,1,1
26 Santiago Rodríguez,2021,51,14.599999999999998,0,0,0,6.859999999999999,1,1
26 Santiago Rodríguez,2021,52,12.5,1,0,0,6.899999999999999,1,0
26 Santiago Rodríguez,2022,1,14.200000000000003,2,0,0,6.960000000000001,1,0
26 Santiago Rodríguez,2022,2,14.5,0,0,0,6.109999999999999,1,0
26 Santiago Rodríguez,2022,3,13.899999999999999,0,0,0,6.739999999999998,1,0
26 Santiago Rodríguez,2022,4,14.799999999999997,0,0,0,6.690000000000001,0,0
26 Santiago Rodríguez,2022,5,11.3,0,0,0,4.199999999999999,0,1
26 Santiago Rodríguez,2022,6,13.5,1,0,0,6.329999999999998,0,1
26 Santiago Rodríguez,2022,7,13.999999999999996,2,0,0,7.370000000000001,0,1
26 Santiago Rodríguez,2022,8,13.5,3,0,0,6.309999999999999,0,1
26 Santiago Rodríguez,2022,9,13.599999999999998,0,0,0,6.510000000000002,0,1
26 Santiago Rodríguez,2022,10,14.799999999999997,0,0,0,7.359999999999999,0,1
26 Santiago Rodríguez,2022,11,14.300000000000004,1,0,0,8.27,0,1
26 Santiago Rodríguez,2022,12,14.199999999999996,0,0,0,8.239999999999998,0,1
26 Santiago Rodríguez,2022,13,14.700000000000003,0,0,0,6.739999999999998,0,1
26 Santiago Rodríguez,2022,14,15.700000000000003,0,0,0,9.030000000000001,0,1
26 Santiago Rodríguez,2022,15,14.400000000000002,0,0,0,7.93,0,1
26 Santiago Rodríguez,2022,16,13.100000000000001,0,0,0,6.260000000000002,0,1
26 Santiago Rodríguez,2022,17,12.900000000000002,0,0,0,7.0,0,1
26 Santiago Rodríguez,2022,18,14.200000000000003,0,0,0,7.890000000000001,0,1
26 Santiago Rodríguez,2022,19,14.400000000000002,0,0,0,8.329999999999998,1,1
26 Santiago Rodríguez,2022,20,14.199999999999996,0,0,0,10.370000000000001,1,1
26 Santiago Rodríguez,2022,21,14.099999999999998,0,0,0,8.23,1,1
26 Santiago Rodríguez,2022,22,14.799999999999997,0,0,0,10.399999999999999,1,1
26 Santiago Rodríguez,2022,23,15.600000000000001,0,0,0,10.61,1,1
26 Santiago Rodríguez,2022,24,16.4,0,0,0,9.530000000000001,1,1
26 Santiago Rodríguez,2022,25,15.5,0,0,0,9.600000000000001,1,1
26 Santiago Rodríguez,2022,26,12.800000000000004,0,0,0,10.0,1,1
26 Santiago Rodríguez,2022,27,14.3,0,0,0,9.54,1,0
26 Santiago Rodríguez,2022,28,14.200000000000003,0,0,0,10.260000000000002,1,0
26 Santiago Rodríguez,2022,29,13.7,0,0,0,10.8,1,0
26 Santiago Rodríguez,2022,30,13.899999999999999,0,0,0,9.940000000000001,1,0
26 Santiago Rodríguez,2022,31,14.8,0,0,0,10.46,1,0
26 Santiago Rodríguez,2022,32,13.0,0,0,0,10.43,1,0
26 Santiago Rodríguez,2022,33,13.699999999999996,0,0,0,9.57,1,0
26 Santiago Rodríguez,2022,34,14.3,0,0,0,9.29,1,0
26 Santiago Rodríguez,2022,35,14.700000000000003,0,0,0,8.79,1,1
26 Santiago Rodríguez,2022,36,13.800000000000004,0,0,0,9.329999999999998,1,1
26 Santiago Rodríguez,2022,37,13.899999999999999,0,0,0,9.5,1,1
26 Santiago Rodríguez,2022,38,11.200000000000003,0,1,1,8.059999999999999,1,1
26 Santiago Rodríguez,2022,39,11.399999999999999,0,0,0,7.440000000000001,1,1
26 Santiago Rodríguez,2022,40,10.799999999999997,0,0,0,8.09,1,1
26 Santiago Rodríguez,2022,41,11.899999999999999,1,0,0,8.559999999999999,1,1
26 Santiago Rodríguez,2022,42,13.7,0,0,0,8.77,1,1
26 Santiago Rodríguez,2022,43,12.600000000000001,0,1,1,6.41,1,1
26 Santiago Rodríguez,2022,44,13.0,0,0,0,6.539999999999999,1,1
26 Santiago Rodríguez,2022,45,13.100000000000001,0,0,0,6.73,1,1
26 Santiago Rodríguez,2022,46,11.2,1,0,0,7.800000000000001,1,1
26 Santiago Rodríguez,2022,47,12.7,2,0,0,8.14,1,1
26 Santiago Rodríguez,2022,48,13.5,0,0,0,6.469999999999999,1,1
26 Santiago Rodríguez,2022,49,10.8,1,0,0,4.960000000000001,0,1
26 Santiago Rodríguez,2022,50,14.5,2,0,0,5.59,0,1
26 Santiago Rodríguez,2022,51,13.700000000000003,3,0,0,6.710000000000001,0,1
26 Santiago Rodríguez,2022,52,13.8,4,0,0,6.91,0,0
26 Santiago Rodríguez,2023,1,11.900000000000002,5,0,0,5.800000000000001,0,0
26 Santiago Rodríguez,2023,2,11.5,0,0,0,4.760000000000002,0,0
26 Santiago Rodríguez,2023,3,15.3,1,0,0,4.129999999999999,0,0
26 Santiago Rodríguez,2023,4,13.599999999999998,2,0,0,5.73,0,0
26 Santiago Rodríguez,2023,5,12.5,3,0,0,6.390000000000001,0,1
26 Santiago Rodríguez,2023,6,12.8,4,0,0,6.84,0,1
26 Santiago Rodríguez,2023,7,15.7,5,0,0,6.59,0,1
26 Santiago Rodríguez,2023,8,12.8,6,0,0,6.57,0,1
26 Santiago Rodríguez,2023,9,16.900000000000002,7,0,0,6.989999999999998,0,1
26 Santiago Rodríguez,2023,10,15.800000000000004,8,0,0,6.690000000000001,0,1
26 Santiago Rodríguez,2023,11,15.700000000000003,0,0,0,6.300000000000001,0,1
26 Santiago Rodríguez,2023,12,15.600000000000001,1,0,0,7.609999999999999,0,1
26 Santiago Rodríguez,2023,13,16.0,2,0,0,8.59,0,1
26 Santiago Rodríguez,2023,14,16.999999999999996,0,0,0,6.829999999999998,0,1
26 Santiago Rodríguez,2023,15,12.399999999999999,0,0,0,7.43,0,1
26 Santiago Rodríguez,2023,16,15.800000000000004,0,0,0,6.73,0,1
26 Santiago Rodríguez,2023,17,17.099999999999998,0,0,0,7.93,0,1
26 Santiago Rodríguez,2023,18,13.7,0,0,0,9.2,0,1
26 Santiago Rodríguez,2023,19,15.200000000000003,0,0,0,8.91,0,1
26 Santiago Rodríguez,2023,20,12.899999999999999,0,1,1,7.600000000000001,1,1
26 Santiago Rodríguez,2023,21,12.299999999999997,0,0,0,7.690000000000001,1,1
26 Santiago Rodríguez,2023,22,10.200000000000003,0,0,0,8.469999999999999,1,1
26 Santiago Rodríguez,2023,23,13.2,0,0,0,9.260000000000002,1,1
26 Santiago Rodríguez,2023,24,12.499999999999996,0,0,0,10.010000000000002,1,1
26 Santiago Rodríguez,2023,25,14.199999999999996,0,0,0,10.899999999999999,1,1
26 Santiago Rodríguez,2023,26,12.999999999999996,0,0,0,10.23,1,1
26 Santiago Rodríguez,2023,27,13.200000000000003,0,0,0,11.04,1,0
26 Santiago Rodríguez,2023,28,14.0,0,0,0,12.04,1,0
26 Santiago Rodríguez,2023,29,15.7,1,0,0,12.11,1,0
26 Santiago Rodríguez,2023,30,14.100000000000001,0,0,0,11.510000000000002,1,0
26 Santiago Rodríguez,2023,31,14.8,0,0,0,11.07,1,0
26 Santiago Rodríguez,2023,32,14.000000000000004,0,0,0,11.2,1,0
26 Santiago Rodríguez,2023,33,14.399999999999999,0,0,0,11.600000000000001,1,0
26 Santiago Rodríguez,2023,34,13.600000000000001,0,0,0,8.77,1,0
26 Santiago Rodríguez,2023,35,13.799999999999997,0,0,0,10.11,1,1
26 Santiago Rodríguez,2023,36,13.299999999999997,0,0,0,9.809999999999999,1,1
26 Santiago Rodríguez,2023,37,12.8,0,0,0,9.690000000000001,1,1
26 Santiago Rodríguez,2023,38,14.100000000000001,0,0,0,9.629999999999999,1,1
26 Santiago Rodríguez,2023,39,14.499999999999996,0,0,0,10.77,1,1
26 Santiago Rodríguez,2023,40,12.800000000000004,0,0,0,9.54,1,1
26 Santiago Rodríguez,2023,41,12.8,0,0,0,10.809999999999999,1,1
26 Santiago Rodríguez,2023,42,12.699999999999996,0,0,0,9.010000000000002,1,1
26 Santiago Rodríguez,2023,43,11.2,0,0,0,7.239999999999998,1,1
26 Santiago Rodríguez,2023,44,11.200000000000003,0,0,0,8.39,1,1
26 Santiago Rodríguez,2023,45,12.400000000000002,1,0,0,8.54,1,1
26 Santiago Rodríguez,2023,46,13.099999999999998,0,0,0,8.71,1,1
26 Santiago Rodríguez,2023,47,14.099999999999998,1,0,0,8.100000000000001,1,1
26 Santiago Rodríguez,2023,48,13.799999999999997,2,0,0,8.670000000000002,1,1
26 Santiago Rodríguez,2023,49,14.100000000000001,3,0,0,7.940000000000001,1,1
26 Santiago Rodríguez,2023,50,12.0,4,0,0,7.600000000000001,1,1
26 Santiago Rodríguez,2023,51,14.300000000000004,0,1,1,4.969999999999999,1,1
26 Santiago Rodríguez,2023,52,12.7,1,0,0,5.559999999999999,1,0
27 Valverde,2015,1,10.5,1,0,0,5.879999999999999,0,0
27 Valverde,2015,2,11.100000000000001,2,0,0,5.460000000000001,0,0
27 Valverde,2015,3,12.7,0,0,0,5.859999999999999,0,0
27 Valverde,2015,4,13.600000000000001,1,0,0,5.59,0,0
27 Valverde,2015,5,12.2,0,1,1,4.010000000000002,0,1
27 Valverde,2015,6,11.600000000000001,0,0,0,4.899999999999999,0,1
27 Valverde,2015,7,11.0,0,0,0,4.41,0,1
27 Valverde,2015,8,12.900000000000002,0,1,1,4.460000000000001,0,1
27 Valverde,2015,9,12.599999999999998,1,0,0,5.27,0,1
27 Valverde,2015,10,10.5,2,0,0,5.0,0,1
27 Valverde,2015,11,11.0,3,0,0,5.530000000000001,0,1
27 Valverde,2015,12,12.5,4,0,0,6.07,0,1
27 Valverde,2015,13,13.099999999999998,5,0,0,7.309999999999999,0,1
27 Valverde,2015,14,10.7,0,0,0,5.809999999999999,0,1
27 Valverde,2015,15,12.100000000000001,1,0,0,7.100000000000001,0,1
27 Valverde,2015,16,13.099999999999998,2,0,0,7.960000000000001,0,1
27 Valverde,2015,17,13.800000000000004,3,0,0,9.370000000000001,0,1
27 Valverde,2015,18,16.199999999999996,4,0,0,10.559999999999999,1,1
27 Valverde,2015,19,14.399999999999999,5,0,0,9.79,1,1
27 Valverde,2015,20,12.799999999999997,6,0,0,8.760000000000002,1,1
27 Valverde,2015,21,11.500000000000004,7,0,0,8.93,1,1
27 Valverde,2015,22,11.600000000000001,0,0,0,7.870000000000001,1,1
27 Valverde,2015,23,14.000000000000004,0,0,0,10.0,1,1
27 Valverde,2015,24,13.999999999999996,1,0,0,10.100000000000001,1,1
27 Valverde,2015,25,13.0,2,0,0,10.14,1,1
27 Valverde,2015,26,14.2,3,0,0,10.600000000000001,1,1
27 Valverde,2015,27,12.700000000000003,4,0,0,10.530000000000001,1,0
27 Valverde,2015,28,11.599999999999998,5,0,0,9.8,1,0
27 Valverde,2015,29,12.699999999999996,6,0,0,10.43,1,0
27 Valverde,2015,30,14.700000000000003,7,0,0,11.54,1,0
27 Valverde,2015,31,13.800000000000004,8,0,0,10.870000000000001,1,0
27 Valverde,2015,32,12.8,9,0,0,10.73,1,0
27 Valverde,2015,33,12.700000000000003,10,0,0,10.91,1,0
27 Valverde,2015,34,13.0,11,0,0,11.16,1,0
27 Valverde,2015,35,13.899999999999999,0,0,0,10.29,1,1
27 Valverde,2015,36,13.8,1,0,0,10.399999999999999,1,1
27 Valverde,2015,37,13.0,2,0,0,10.870000000000001,1,1
27 Valverde,2015,38,12.300000000000004,0,0,0,10.469999999999999,1,1
27 Valverde,2015,39,13.0,0,0,0,10.239999999999998,1,1
27 Valverde,2015,40,14.199999999999996,0,0,0,10.190000000000001,1,1
27 Valverde,2015,41,13.8,0,0,0,10.760000000000002,1,1
27 Valverde,2015,42,14.000000000000004,1,0,0,10.89,1,1
27 Valverde,2015,43,13.600000000000001,0,0,1,7.27,1,1
27 Valverde,2015,44,11.8,0,0,0,7.600000000000001,1,1
27 Valverde,2015,45,10.0,1,0,0,8.29,1,1
27 Valverde,2015,46,12.199999999999996,2,0,0,8.739999999999998,1,1
27 Valverde,2015,47,13.900000000000002,3,0,0,7.359999999999999,1,1
27 Valverde,2015,48,14.0,0,0,0,5.91,0,1
27 Valverde,2015,49,12.600000000000001,1,0,0,7.66,0,1
27 Valverde,2015,50,13.600000000000001,2,0,0,7.539999999999999,0,1
27 Valverde,2015,51,11.600000000000001,3,0,0,7.370000000000001,0,1
27 Valverde,2015,52,8.899999999999999,4,0,0,6.77,0,0
27 Valverde,2016,1,13.899999999999999,5,0,0,6.370000000000001,0,0
27 Valverde,2016,2,16.6,6,0,0,6.239999999999998,0,0
27 Valverde,2016,3,14.600000000000001,0,0,0,5.899999999999999,0,0
27 Valverde,2016,4,12.600000000000001,1,0,0,5.609999999999999,0,0
27 Valverde,2016,5,16.1,2,0,0,5.469999999999999,0,1
27 Valverde,2016,6,12.2,3,0,0,5.84,0,1
27 Valverde,2016,7,14.300000000000004,0,0,0,5.690000000000001,0,1
27 Valverde,2016,8,14.100000000000001,1,0,0,6.609999999999999,0,1
27 Valverde,2016,9,11.799999999999997,0,0,0,6.899999999999999,0,1
27 Valverde,2016,10,11.599999999999998,1,0,0,4.960000000000001,0,1
27 Valverde,2016,11,14.900000000000002,2,0,0,7.600000000000001,0,1
27 Valverde,2016,12,12.399999999999999,3,0,0,8.600000000000001,0,1
27 Valverde,2016,13,14.5,4,0,0,8.8,0,1
27 Valverde,2016,14,13.3,0,0,0,8.510000000000002,0,1
27 Valverde,2016,15,12.899999999999999,1,0,0,7.789999999999999,0,1
27 Valverde,2016,16,11.5,0,0,0,6.59,0,1
27 Valverde,2016,17,10.5,0,0,1,6.43,0,1
27 Valverde,2016,18,12.299999999999997,0,0,1,6.940000000000001,0,1
27 Valverde,2016,19,10.399999999999999,0,0,0,7.390000000000001,1,1
27 Valverde,2016,20,11.299999999999997,1,0,0,9.510000000000002,1,1
27 Valverde,2016,21,11.899999999999999,0,0,0,8.010000000000002,1,1
27 Valverde,2016,22,11.700000000000003,0,0,1,8.14,1,1
27 Valverde,2016,23,13.299999999999997,1,0,0,9.64,1,1
27 Valverde,2016,24,14.2,0,0,0,10.0,1,1
27 Valverde,2016,25,10.899999999999999,1,0,0,9.399999999999999,1,1
27 Valverde,2016,26,12.2,2,0,0,10.04,1,1
27 Valverde,2016,27,12.399999999999999,3,0,0,10.46,1,0
27 Valverde,2016,28,12.5,4,0,0,10.11,1,0
27 Valverde,2016,29,13.300000000000004,5,0,0,10.39,1,0
27 Valverde,2016,30,11.699999999999996,6,0,0,9.86,1,0
27 Valverde,2016,31,12.699999999999996,0,0,0,9.989999999999998,1,0
27 Valverde,2016,32,13.899999999999999,1,0,0,10.57,1,0
27 Valverde,2016,33,14.899999999999999,2,0,0,10.91,1,0
27 Valverde,2016,34,11.399999999999999,0,1,1,8.61,1,0
27 Valverde,2016,35,12.099999999999998,1,0,0,9.07,1,1
27 Valverde,2016,36,12.0,2,0,0,9.399999999999999,1,1
27 Valverde,2016,37,13.399999999999999,3,0,0,9.559999999999999,1,1
27 Valverde,2016,38,12.099999999999998,0,0,0,9.71,1,1
27 Valverde,2016,39,12.7,1,0,0,9.79,1,1
27 Valverde,2016,40,12.300000000000004,0,0,0,8.969999999999999,1,1
27 Valverde,2016,41,11.5,0,0,0,8.530000000000001,1,1
27 Valverde,2016,42,8.799999999999997,0,1,1,6.760000000000002,1,1
27 Valverde,2016,43,9.0,0,0,0,6.539999999999999,1,1
27 Valverde,2016,44,9.5,0,0,1,5.829999999999998,1,1
27 Valverde,2016,45,6.600000000000001,0,1,1,5.789999999999999,1,1
27 Valverde,2016,46,7.0,0,2,1,5.440000000000001,1,1
27 Valverde,2016,47,8.7,0,0,0,4.73,1,1
27 Valverde,2016,48,11.2,0,0,0,5.390000000000001,0,1
27 Valverde,2016,49,12.2,1,0,0,5.5,0,1
27 Valverde,2016,50,11.0,2,0,0,5.760000000000002,0,1
27 Valverde,2016,51,8.7,3,0,0,4.93,0,1
27 Valverde,2016,52,10.600000000000001,4,0,0,4.899999999999999,0,0
27 Valverde,2017,1,10.400000000000002,5,0,0,6.289999999999999,0,0
27 Valverde,2017,2,9.399999999999999,0,0,0,3.1000000000000014,0,0
27 Valverde,2017,3,12.7,1,0,0,3.34,0,0
27 Valverde,2017,4,13.8,2,0,0,5.210000000000001,0,0
27 Valverde,2017,5,12.0,3,0,0,6.59,0,1
27 Valverde,2017,6,12.799999999999997,4,0,0,6.539999999999999,0,1
27 Valverde,2017,7,10.5,0,0,0,6.059999999999999,0,1
27 Valverde,2017,8,15.199999999999996,1,0,0,6.370000000000001,0,1
27 Valverde,2017,9,12.100000000000001,2,0,0,6.59,0,1
27 Valverde,2017,10,13.899999999999999,3,0,0,5.469999999999999,0,1
27 Valverde,2017,11,11.8,4,0,0,7.640000000000001,0,1
27 Valverde,2017,12,10.3,0,1,1,4.829999999999998,0,1
27 Valverde,2017,13,11.899999999999999,1,0,0,6.010000000000002,0,1
27 Valverde,2017,14,12.300000000000004,0,0,0,7.760000000000002,0,1
27 Valverde,2017,15,11.5,0,0,0,5.43,0,1
27 Valverde,2017,16,9.399999999999999,0,0,0,6.109999999999999,0,1
27 Valverde,2017,17,10.200000000000003,0,0,0,6.609999999999999,0,1
27 Valverde,2017,18,11.900000000000002,0,0,0,6.890000000000001,1,1
27 Valverde,2017,19,12.400000000000002,0,0,0,6.699999999999999,1,1
27 Valverde,2017,20,10.000000000000004,0,0,0,8.260000000000002,1,1
27 Valverde,2017,21,12.099999999999998,1,0,0,9.739999999999998,1,1
27 Valverde,2017,22,12.699999999999996,0,0,0,9.23,1,1
27 Valverde,2017,23,13.0,0,0,0,10.8,1,1
27 Valverde,2017,24,12.3,1,0,0,9.969999999999999,1,1
27 Valverde,2017,25,11.100000000000001,2,0,0,9.66,1,1
27 Valverde,2017,26,11.600000000000001,3,0,0,10.100000000000001,1,1
27 Valverde,2017,27,11.700000000000003,4,0,0,10.100000000000001,1,0
27 Valverde,2017,28,10.700000000000003,0,0,0,9.3,1,0
27 Valverde,2017,29,12.5,1,0,0,10.3,1,0
27 Valverde,2017,30,13.0,2,0,0,10.86,1,0
27 Valverde,2017,31,13.0,3,0,0,10.79,1,0
27 Valverde,2017,32,12.600000000000001,0,0,0,10.04,1,0
27 Valverde,2017,33,13.000000000000004,0,0,0,10.11,1,0
27 Valverde,2017,34,12.5,1,0,0,10.54,1,0
27 Valverde,2017,35,12.499999999999996,0,0,0,10.989999999999998,1,1
27 Valverde,2017,36,11.0,0,1,1,9.100000000000001,1,1
27 Valverde,2017,37,9.200000000000003,0,0,1,8.39,1,1
27 Valverde,2017,38,9.800000000000004,0,1,1,8.09,1,1
27 Valverde,2017,39,9.2,0,0,0,8.54,1,1
27 Valverde,2017,40,10.100000000000001,0,0,0,8.64,1,1
27 Valverde,2017,41,13.000000000000004,0,0,0,8.59,1,1
27 Valverde,2017,42,10.699999999999996,0,0,0,9.11,1,1
27 Valverde,2017,43,12.299999999999997,1,0,0,9.11,1,1
27 Valverde,2017,44,12.0,0,0,0,8.43,1,1
27 Valverde,2017,45,10.200000000000003,0,0,0,7.510000000000002,1,1
27 Valverde,2017,46,11.100000000000001,0,0,0,6.530000000000001,1,1
27 Valverde,2017,47,10.0,0,0,0,7.039999999999999,1,1
27 Valverde,2017,48,9.7,1,0,0,6.899999999999999,0,1
27 Valverde,2017,49,11.400000000000002,2,0,0,7.030000000000001,0,1
27 Valverde,2017,50,11.7,3,0,0,7.34,0,1
27 Valverde,2017,51,10.0,4,0,0,6.469999999999999,0,1
27 Valverde,2017,52,11.7,5,0,0,6.530000000000001,0,0
27 Valverde,2018,1,10.5,0,0,1,6.100000000000001,0,0
27 Valverde,2018,2,9.3,1,0,0,6.289999999999999,0,0
27 Valverde,2018,3,9.899999999999999,2,0,0,6.210000000000001,0,0
27 Valverde,2018,4,10.100000000000001,0,0,0,5.870000000000001,0,0
27 Valverde,2018,5,12.3,1,0,0,5.640000000000001,0,1
27 Valverde,2018,6,11.2,2,0,0,5.73,0,1
