province,year,week,avg_humidity,max_humidity,min_humidity
30 Hato Mayor,2022,29,76.2,96,47
30 Hato Mayor,2022,30,76.1,95,47
30 Hato Mayor,2022,31,74.6,98,46
30 Hato Mayor,2022,32,75.2,96,42
30 Hato Mayor,2022,33,80.2,98,52
30 Hato Mayor,2022,34,82.5,96,49
30 Hato Mayor,2022,35,81.1,96,54
30 Hato Mayor,2022,36,82.1,98,51
30 Hato Mayor,2022,37,77.7,97,43
30 Hato Mayor,2022,38,85.9,98,52
30 Hato Mayor,2022,39,84.8,98,52
30 Hato Mayor,2022,40,82.3,96,50
30 Hato Mayor,2022,41,82.8,98,55
30 Hato Mayor,2022,42,81.3,96,53
30 Hato Mayor,2022,43,86.6,98,57
30 Hato Mayor,2022,44,84.9,97,54
30 Hato Mayor,2022,45,83.7,97,52
30 Hato Mayor,2022,46,79.4,95,51
30 Hato Mayor,2022,47,78.3,96,49
30 Hato Mayor,2022,48,75.4,94,47
30 Hato Mayor,2022,49,75.3,94,50
30 Hato Mayor,2022,50,72.9,95,41
30 Hato Mayor,2022,51,75.6,95,43
30 Hato Mayor,2022,52,75.0,95,34
30 Hato Mayor,2023,1,79.8,95,54
30 Hato Mayor,2023,2,83.8,100,54
30 Hato Mayor,2023,3,69.2,94,41
30 Hato Mayor,2023,4,73.4,95,37
30 Hato Mayor,2023,5,72.3,95,44
30 Hato Mayor,2023,6,71.5,95,37
30 Hato Mayor,2023,7,72.1,94,40
30 Hato Mayor,2023,8,67.4,94,37
30 Hato Mayor,2023,9,68.0,95,32
30 Hato Mayor,2023,10,70.2,96,34
30 Hato Mayor,2023,11,72.7,98,39
30 Hato Mayor,2023,12,68.5,95,32
30 Hato Mayor,2023,13,68.9,95,35
30 Hato Mayor,2023,14,75.8,97,32
30 Hato Mayor,2023,15,78.3,98,46
30 Hato Mayor,2023,16,77.8,97,43
30 Hato Mayor,2023,17,75.7,97,38
30 Hato Mayor,2023,18,72.8,97,35
30 Hato Mayor,2023,19,72.1,96,35
30 Hato Mayor,2023,20,83.2,98,52
30 Hato Mayor,2023,21,83.2,98,60
30 Hato Mayor,2023,22,80.3,97,59
30 Hato Mayor,2023,23,78.3,96,51
30 Hato Mayor,2023,24,72.0,94,33
30 Hato Mayor,2023,25,69.6,93,36
30 Hato Mayor,2023,26,75.5,98,39
30 Hato Mayor,2023,27,74.5,98,41
30 Hato Mayor,2023,28,74.0,94,45
30 Hato Mayor,2023,29,73.9,96,42
30 Hato Mayor,2023,30,74.1,95,37
30 Hato Mayor,2023,31,77.6,99,49
30 Hato Mayor,2023,32,80.5,96,47
30 Hato Mayor,2023,33,74.6,95,44
30 Hato Mayor,2023,34,87.1,99,57
30 Hato Mayor,2023,35,81.5,98,55
30 Hato Mayor,2023,36,78.3,97,49
30 Hato Mayor,2023,37,82.1,98,48
30 Hato Mayor,2023,38,80.0,96,48
30 Hato Mayor,2023,39,78.5,96,50
30 Hato Mayor,2023,40,79.5,96,44
30 Hato Mayor,2023,41,77.2,97,42
30 Hato Mayor,2023,42,79.4,99,49
30 Hato Mayor,2023,43,80.1,97,54
30 Hato Mayor,2023,44,80.1,97,41
30 Hato Mayor,2023,45,83.9,96,49
30 Hato Mayor,2023,46,80.9,100,46
30 Hato Mayor,2023,47,80.3,97,53
30 Hato Mayor,2023,48,76.6,95,48
30 Hato Mayor,2023,49,78.5,96,48
30 Hato Mayor,2023,50,75.3,94,43
30 Hato Mayor,2023,51,79.5,98,50
30 Hato Mayor,2023,52,77.2,98,45
31 San José de Ocoa,2015,1,72.4,96,47
31 San José de Ocoa,2015,2,73.3,93,43
31 San José de Ocoa,2015,3,79.7,97,54
31 San José de Ocoa,2015,4,78.8,100,48
31 San José de Ocoa,2015,5,81.0,98,53
31 San José de Ocoa,2015,6,78.5,99,49
31 San José de Ocoa,2015,7,80.0,100,51
31 San José de Ocoa,2015,8,76.6,96,44
31 San José de Ocoa,2015,9,76.2,94,47
31 San José de Ocoa,2015,10,71.6,92,45
31 San José de Ocoa,2015,11,69.9,90,39
31 San José de Ocoa,2015,12,74.4,98,43
31 San José de Ocoa,2015,13,75.7,98,44
31 San José de Ocoa,2015,14,74.4,96,44
31 San José de Ocoa,2015,15,73.3,91,45
31 San José de Ocoa,2015,16,71.4,97,38
31 San José de Ocoa,2015,17,76.2,99,44
31 San José de Ocoa,2015,18,70.0,100,39
31 San José de Ocoa,2015,19,70.7,98,37
31 San José de Ocoa,2015,20,69.9,93,36
31 San José de Ocoa,2015,21,75.2,99,43
31 San José de Ocoa,2015,22,76.4,96,47
31 San José de Ocoa,2015,23,78.0,98,54
31 San José de Ocoa,2015,24,74.2,98,47
31 San José de Ocoa,2015,25,75.0,98,39
31 San José de Ocoa,2015,26,73.9,96,45
31 San José de Ocoa,2015,27,70.8,95,38
31 San José de Ocoa,2015,28,70.2,93,40
31 San José de Ocoa,2015,29,72.9,94,39
31 San José de Ocoa,2015,30,72.5,98,40
31 San José de Ocoa,2015,31,68.5,96,36
31 San José de Ocoa,2015,32,71.9,95,41
31 San José de Ocoa,2015,33,71.4,94,39
31 San José de Ocoa,2015,34,75.4,96,45
31 San José de Ocoa,2015,35,77.0,97,43
31 San José de Ocoa,2015,36,81.7,98,57
31 San José de Ocoa,2015,37,78.9,98,48
31 San José de Ocoa,2015,38,81.1,98,49
31 San José de Ocoa,2015,39,84.1,99,62
31 San José de Ocoa,2015,40,82.9,100,59
31 San José de Ocoa,2015,41,76.4,100,46
31 San José de Ocoa,2015,42,79.6,98,53
31 San José de Ocoa,2015,43,82.3,100,61
31 San José de Ocoa,2015,44,81.9,94,60
31 San José de Ocoa,2015,45,81.0,98,52
31 San José de Ocoa,2015,46,80.9,99,53
31 San José de Ocoa,2015,47,77.4,95,47
31 San José de Ocoa,2015,48,78.9,98,48
31 San José de Ocoa,2015,49,81.1,96,53
31 San José de Ocoa,2015,50,81.0,99,48
31 San José de Ocoa,2015,51,80.3,99,46
31 San José de Ocoa,2015,52,76.1,92,43
31 San José de Ocoa,2016,1,78.8,98,37
31 San José de Ocoa,2016,2,76.5,100,38
31 San José de Ocoa,2016,3,76.0,100,31
31 San José de Ocoa,2016,4,77.8,99,44
31 San José de Ocoa,2016,5,74.7,97,43
31 San José de Ocoa,2016,6,76.1,98,44
31 San José de Ocoa,2016,7,75.1,98,39
31 San José de Ocoa,2016,8,74.6,99,42
31 San José de Ocoa,2016,9,78.0,99,45
31 San José de Ocoa,2016,10,69.3,97,41
31 San José de Ocoa,2016,11,78.3,100,44
31 San José de Ocoa,2016,12,73.0,97,40
31 San José de Ocoa,2016,13,75.2,99,39
31 San José de Ocoa,2016,14,77.6,97,51
31 San José de Ocoa,2016,15,75.8,95,48
31 San José de Ocoa,2016,16,76.3,95,54
31 San José de Ocoa,2016,17,86.2,99,65
31 San José de Ocoa,2016,18,85.8,100,69
31 San José de Ocoa,2016,19,82.3,97,61
31 San José de Ocoa,2016,20,79.7,98,59
31 San José de Ocoa,2016,21,82.2,96,60
31 San José de Ocoa,2016,22,85.9,100,67
31 San José de Ocoa,2016,23,81.7,100,58
31 San José de Ocoa,2016,24,76.7,100,43
31 San José de Ocoa,2016,25,78.9,95,53
31 San José de Ocoa,2016,26,78.3,96,51
31 San José de Ocoa,2016,27,74.4,94,43
31 San José de Ocoa,2016,28,73.0,94,43
31 San José de Ocoa,2016,29,75.7,98,51
31 San José de Ocoa,2016,30,75.6,95,44
31 San José de Ocoa,2016,31,80.3,95,46
31 San José de Ocoa,2016,32,76.0,99,45
31 San José de Ocoa,2016,33,71.7,95,39
31 San José de Ocoa,2016,34,84.4,99,55
31 San José de Ocoa,2016,35,78.2,96,44
31 San José de Ocoa,2016,36,79.4,96,43
31 San José de Ocoa,2016,37,77.1,94,47
31 San José de Ocoa,2016,38,79.8,96,55
31 San José de Ocoa,2016,39,78.7,95,52
31 San José de Ocoa,2016,40,88.0,100,61
31 San José de Ocoa,2016,41,84.2,99,67
31 San José de Ocoa,2016,42,85.0,99,62
31 San José de Ocoa,2016,43,84.0,97,63
31 San José de Ocoa,2016,44,85.1,98,55
31 San José de Ocoa,2016,45,86.2,97,68
31 San José de Ocoa,2016,46,87.7,100,66
31 San José de Ocoa,2016,47,83.2,95,58
31 San José de Ocoa,2016,48,84.2,99,60
31 San José de Ocoa,2016,49,81.5,97,49
31 San José de Ocoa,2016,50,80.7,96,54
31 San José de Ocoa,2016,51,77.8,93,53
31 San José de Ocoa,2016,52,78.8,96,58
31 San José de Ocoa,2017,1,71.8,94,46
31 San José de Ocoa,2017,2,71.7,91,49
31 San José de Ocoa,2017,3,70.2,95,28
31 San José de Ocoa,2017,4,74.3,100,33
31 San José de Ocoa,2017,5,69.7,92,41
31 San José de Ocoa,2017,6,72.3,94,43
31 San José de Ocoa,2017,7,77.8,97,47
31 San José de Ocoa,2017,8,79.4,100,39
31 San José de Ocoa,2017,9,67.5,88,30
31 San José de Ocoa,2017,10,70.7,91,38
31 San José de Ocoa,2017,11,71.5,94,37
31 San José de Ocoa,2017,12,76.4,95,46
31 San José de Ocoa,2017,13,72.5,96,45
31 San José de Ocoa,2017,14,73.5,96,31
31 San José de Ocoa,2017,15,70.0,91,36
31 San José de Ocoa,2017,16,78.5,97,48
31 San José de Ocoa,2017,17,82.9,98,64
31 San José de Ocoa,2017,18,79.6,93,51
31 San José de Ocoa,2017,19,77.4,97,48
31 San José de Ocoa,2017,20,73.3,95,49
31 San José de Ocoa,2017,21,65.2,93,35
31 San José de Ocoa,2017,22,70.0,87,39
31 San José de Ocoa,2017,23,66.7,94,36
31 San José de Ocoa,2017,24,66.6,87,36
31 San José de Ocoa,2017,25,67.4,86,44
31 San José de Ocoa,2017,26,65.8,88,41
31 San José de Ocoa,2017,27,67.9,90,36
31 San José de Ocoa,2017,28,73.7,96,46
31 San José de Ocoa,2017,29,68.9,89,42
31 San José de Ocoa,2017,30,68.9,87,42
31 San José de Ocoa,2017,31,68.5,89,42
31 San José de Ocoa,2017,32,69.9,91,39
31 San José de Ocoa,2017,33,71.3,92,46
31 San José de Ocoa,2017,34,71.7,93,44
31 San José de Ocoa,2017,35,67.0,91,32
31 San José de Ocoa,2017,36,78.8,100,43
31 San José de Ocoa,2017,37,83.0,98,64
31 San José de Ocoa,2017,38,83.7,100,51
31 San José de Ocoa,2017,39,76.7,98,52
31 San José de Ocoa,2017,40,80.3,97,48
31 San José de Ocoa,2017,41,81.2,100,56
31 San José de Ocoa,2017,42,78.1,94,53
31 San José de Ocoa,2017,43,78.7,96,50
31 San José de Ocoa,2017,44,78.1,94,47
31 San José de Ocoa,2017,45,84.5,94,62
31 San José de Ocoa,2017,46,87.1,100,62
31 San José de Ocoa,2017,47,82.7,100,58
31 San José de Ocoa,2017,48,79.3,99,48
31 San José de Ocoa,2017,49,78.1,96,54
31 San José de Ocoa,2017,50,75.5,99,41
31 San José de Ocoa,2017,51,72.3,91,43
31 San José de Ocoa,2017,52,71.5,92,42
31 San José de Ocoa,2018,1,82.0,97,48
31 San José de Ocoa,2018,2,76.5,94,48
31 San José de Ocoa,2018,3,73.8,92,49
31 San José de Ocoa,2018,4,73.8,89,44
31 San José de Ocoa,2018,5,71.1,91,36
31 San José de Ocoa,2018,6,72.5,87,48
31 San José de Ocoa,2018,7,72.5,87,49
31 San José de Ocoa,2018,8,72.0,86,47
31 San José de Ocoa,2018,9,72.2,99,40
31 San José de Ocoa,2018,10,69.7,99,33
31 San José de Ocoa,2018,11,70.5,95,36
31 San José de Ocoa,2018,12,74.0,99,39
31 San José de Ocoa,2018,13,67.3,86,31
31 San José de Ocoa,2018,14,76.7,96,41
31 San José de Ocoa,2018,15,68.5,91,34
31 San José de Ocoa,2018,16,69.9,91,37
31 San José de Ocoa,2018,17,75.0,97,42
31 San José de Ocoa,2018,18,76.2,95,38
31 San José de Ocoa,2018,19,72.5,94,38
31 San José de Ocoa,2018,20,71.7,90,44
31 San José de Ocoa,2018,21,67.2,86,37
31 San José de Ocoa,2018,22,65.9,87,38
31 San José de Ocoa,2018,23,63.9,91,35
31 San José de Ocoa,2018,24,69.9,95,41
31 San José de Ocoa,2018,25,75.6,98,37
31 San José de Ocoa,2018,26,68.3,91,39
31 San José de Ocoa,2018,27,68.4,94,38
31 San José de Ocoa,2018,28,72.9,95,43
31 San José de Ocoa,2018,29,73.1,94,46
31 San José de Ocoa,2018,30,67.0,90,38
31 San José de Ocoa,2018,31,69.9,89,42
31 San José de Ocoa,2018,32,67.8,88,39
31 San José de Ocoa,2018,33,69.7,90,42
31 San José de Ocoa,2018,34,68.3,91,35
31 San José de Ocoa,2018,35,72.9,91,43
31 San José de Ocoa,2018,36,72.3,93,45
31 San José de Ocoa,2018,37,76.8,97,46
31 San José de Ocoa,2018,38,73.1,89,46
31 San José de Ocoa,2018,39,72.9,88,49
31 San José de Ocoa,2018,40,81.5,99,42
31 San José de Ocoa,2018,41,82.6,97,54
31 San José de Ocoa,2018,42,73.2,89,50
31 San José de Ocoa,2018,43,78.9,98,45
31 San José de Ocoa,2018,44,74.0,96,45
31 San José de Ocoa,2018,45,73.6,93,47
31 San José de Ocoa,2018,46,75.6,97,49
31 San José de Ocoa,2018,47,76.5,99,40
31 San José de Ocoa,2018,48,76.5,98,37
31 San José de Ocoa,2018,49,69.2,92,36
31 San José de Ocoa,2018,50,66.1,94,35
31 San José de Ocoa,2018,51,70.5,97,36
31 San José de Ocoa,2018,52,72.1,89,41
31 San José de Ocoa,2019,1,69.6,91,40
31 San José de Ocoa,2019,2,72.0,97,38
31 San José de Ocoa,2019,3,72.2,95,38
31 San José de Ocoa,2019,4,69.0,92,38
31 San José de Ocoa,2019,5,74.5,97,32
31 San José de Ocoa,2019,6,73.3,96,42
31 San José de Ocoa,2019,7,73.2,93,45
31 San José de Ocoa,2019,8,68.6,91,40
31 San José de Ocoa,2019,9,66.4,95,34
31 San José de Ocoa,2019,10,68.0,91,31
31 San José de Ocoa,2019,11,67.6,90,31
31 San José de Ocoa,2019,12,70.9,100,28
31 San José de Ocoa,2019,13,81.4,98,50
31 San José de Ocoa,2019,14,72.0,91,45
31 San José de Ocoa,2019,15,70.5,99,46
31 San José de Ocoa,2019,16,68.4,91,33
31 San José de Ocoa,2019,17,79.9,96,46
31 San José de Ocoa,2019,18,73.1,95,39
31 San José de Ocoa,2019,19,70.9,97,38
31 San José de Ocoa,2019,20,72.4,98,42
31 San José de Ocoa,2019,21,78.8,96,48
31 San José de Ocoa,2019,22,79.6,96,46
31 San José de Ocoa,2019,23,79.5,97,56
31 San José de Ocoa,2019,24,72.2,92,43
31 San José de Ocoa,2019,25,70.3,99,38
31 San José de Ocoa,2019,26,70.6,91,37
31 San José de Ocoa,2019,27,72.1,100,42
31 San José de Ocoa,2019,28,67.8,91,43
31 San José de Ocoa,2019,29,67.0,89,36
31 San José de Ocoa,2019,30,67.0,90,36
31 San José de Ocoa,2019,31,71.1,91,45
31 San José de Ocoa,2019,32,74.1,96,44
31 San José de Ocoa,2019,33,67.2,86,38
31 San José de Ocoa,2019,34,70.9,93,37
31 San José de Ocoa,2019,35,73.5,98,36
31 San José de Ocoa,2019,36,75.0,98,41
31 San José de Ocoa,2019,37,78.4,100,49
31 San José de Ocoa,2019,38,84.2,100,56
31 San José de Ocoa,2019,39,87.9,100,65
31 San José de Ocoa,2019,40,83.6,100,50
31 San José de Ocoa,2019,41,76.6,95,43
31 San José de Ocoa,2019,42,82.2,98,47
31 San José de Ocoa,2019,43,77.3,93,52
31 San José de Ocoa,2019,44,73.2,90,36
31 San José de Ocoa,2019,45,76.5,96,49
31 San José de Ocoa,2019,46,83.6,99,52
31 San José de Ocoa,2019,47,83.0,100,53
31 San José de Ocoa,2019,48,76.5,94,49
31 San José de Ocoa,2019,49,82.7,99,55
31 San José de Ocoa,2019,50,78.0,93,53
31 San José de Ocoa,2019,51,79.3,94,52
31 San José de Ocoa,2019,52,80.3,99,52
31 San José de Ocoa,2020,1,76.0,95,52
31 San José de Ocoa,2020,2,76.6,93,42
31 San José de Ocoa,2020,3,76.6,89,51
31 San José de Ocoa,2020,4,83.6,98,58
31 San José de Ocoa,2020,5,80.7,99,43
31 San José de Ocoa,2020,6,74.0,95,41
31 San José de Ocoa,2020,7,74.0,92,43
31 San José de Ocoa,2020,8,78.8,99,49
31 San José de Ocoa,2020,9,78.2,97,50
31 San José de Ocoa,2020,10,76.8,97,39
31 San José de Ocoa,2020,11,75.9,98,45
31 San José de Ocoa,2020,12,69.8,86,38
31 San José de Ocoa,2020,13,76.7,99,46
31 San José de Ocoa,2020,14,77.1,100,44
31 San José de Ocoa,2020,15,83.0,100,46
31 San José de Ocoa,2020,16,73.0,94,38
31 San José de Ocoa,2020,17,71.5,97,39
31 San José de Ocoa,2020,18,70.5,98,33
31 San José de Ocoa,2020,19,71.0,96,36
31 San José de Ocoa,2020,20,70.9,94,45
31 San José de Ocoa,2020,21,74.5,96,43
31 San José de Ocoa,2020,22,74.9,96,43
31 San José de Ocoa,2020,23,71.7,92,46
31 San José de Ocoa,2020,24,78.2,99,42
31 San José de Ocoa,2020,25,72.3,92,44
31 San José de Ocoa,2020,26,68.8,90,34
31 San José de Ocoa,2020,27,73.2,96,43
31 San José de Ocoa,2020,28,71.7,93,41
31 San José de Ocoa,2020,29,71.3,93,40
31 San José de Ocoa,2020,30,71.5,89,41
31 San José de Ocoa,2020,31,75.1,100,40
31 San José de Ocoa,2020,32,70.6,90,49
31 San José de Ocoa,2020,33,71.2,94,47
31 San José de Ocoa,2020,34,74.9,100,38
31 San José de Ocoa,2020,35,75.1,92,50
31 San José de Ocoa,2020,36,75.9,90,50
31 San José de Ocoa,2020,37,81.5,99,53
31 San José de Ocoa,2020,38,81.6,99,52
31 San José de Ocoa,2020,39,81.0,100,47
31 San José de Ocoa,2020,40,77.9,93,52
31 San José de Ocoa,2020,41,79.5,95,52
31 San José de Ocoa,2020,42,81.6,98,54
31 San José de Ocoa,2020,43,78.6,99,54
31 San José de Ocoa,2020,44,76.1,89,55
31 San José de Ocoa,2020,45,83.7,100,58
31 San José de Ocoa,2020,46,84.2,97,57
31 San José de Ocoa,2020,47,79.9,95,54
31 San José de Ocoa,2020,48,77.0,96,31
31 San José de Ocoa,2020,49,76.5,96,49
31 San José de Ocoa,2020,50,82.1,100,57
31 San José de Ocoa,2020,51,75.9,92,54
31 San José de Ocoa,2020,52,77.8,97,51
31 San José de Ocoa,2021,1,77.3,97,48
31 San José de Ocoa,2021,2,77.0,99,45
31 San José de Ocoa,2021,3,73.0,95,42
31 San José de Ocoa,2021,4,71.4,98,23
31 San José de Ocoa,2021,5,75.2,97,40
31 San José de Ocoa,2021,6,71.3,92,37
31 San José de Ocoa,2021,7,70.8,97,37
31 San José de Ocoa,2021,8,71.1,87,37
31 San José de Ocoa,2021,9,73.8,100,36
31 San José de Ocoa,2021,10,76.1,95,48
31 San José de Ocoa,2021,11,71.8,93,40
31 San José de Ocoa,2021,12,76.8,99,47
31 San José de Ocoa,2021,13,75.5,95,47
31 San José de Ocoa,2021,14,80.5,95,53
31 San José de Ocoa,2021,15,76.5,100,44
31 San José de Ocoa,2021,16,65.3,97,41
31 San José de Ocoa,2021,17,74.7,96,41
31 San José de Ocoa,2021,18,71.2,93,39
31 San José de Ocoa,2021,19,71.6,98,40
31 San José de Ocoa,2021,20,71.1,95,44
31 San José de Ocoa,2021,21,70.9,92,39
31 San José de Ocoa,2021,22,71.1,88,43
31 San José de Ocoa,2021,23,75.7,100,45
31 San José de Ocoa,2021,24,70.3,89,44
31 San José de Ocoa,2021,25,74.1,98,47
31 San José de Ocoa,2021,26,74.4,96,43
31 San José de Ocoa,2021,27,70.2,92,45
31 San José de Ocoa,2021,28,71.8,88,40
31 San José de Ocoa,2021,29,70.4,100,40
31 San José de Ocoa,2021,30,70.7,99,44
31 San José de Ocoa,2021,31,69.2,90,40
31 San José de Ocoa,2021,32,74.3,100,46
31 San José de Ocoa,2021,33,77.2,95,52
31 San José de Ocoa,2021,34,68.0,90,39
31 San José de Ocoa,2021,35,76.4,98,36
31 San José de Ocoa,2021,36,74.4,96,44
31 San José de Ocoa,2021,37,76.7,96,52
31 San José de Ocoa,2021,38,81.3,99,49
31 San José de Ocoa,2021,39,81.7,97,57
31 San José de Ocoa,2021,40,77.8,95,46
31 San José de Ocoa,2021,41,84.2,97,63
31 San José de Ocoa,2021,42,81.9,96,54
31 San José de Ocoa,2021,43,81.5,100,55
31 San José de Ocoa,2021,44,81.2,96,52
31 San José de Ocoa,2021,45,77.1,98,42
31 San José de Ocoa,2021,46,71.7,97,42
31 San José de Ocoa,2021,47,81.7,99,53
31 San José de Ocoa,2021,48,75.5,96,50
31 San José de Ocoa,2021,49,72.6,95,46
31 San José de Ocoa,2021,50,73.4,89,49
31 San José de Ocoa,2021,51,80.0,100,44
31 San José de Ocoa,2021,52,70.3,91,45
31 San José de Ocoa,2022,1,71.9,96,40
31 San José de Ocoa,2022,2,78.4,98,44
31 San José de Ocoa,2022,3,72.5,100,40
31 San José de Ocoa,2022,4,77.9,100,37
31 San José de Ocoa,2022,5,77.2,100,45
31 San José de Ocoa,2022,6,74.3,98,38
31 San José de Ocoa,2022,7,68.0,88,40
31 San José de Ocoa,2022,8,67.1,84,40
31 San José de Ocoa,2022,9,77.2,98,46
31 San José de Ocoa,2022,10,73.5,94,35
31 San José de Ocoa,2022,11,68.8,90,37
31 San José de Ocoa,2022,12,69.4,99,37
31 San José de Ocoa,2022,13,74.6,98,38
31 San José de Ocoa,2022,14,73.0,97,41
31 San José de Ocoa,2022,15,71.7,96,44
31 San José de Ocoa,2022,16,79.5,98,54
31 San José de Ocoa,2022,17,72.0,96,40
31 San José de Ocoa,2022,18,76.7,99,52
31 San José de Ocoa,2022,19,75.4,99,51
31 San José de Ocoa,2022,20,73.8,97,47
31 San José de Ocoa,2022,21,75.6,92,46
31 San José de Ocoa,2022,22,74.8,97,49
31 San José de Ocoa,2022,23,69.5,94,39
31 San José de Ocoa,2022,24,69.9,90,39
31 San José de Ocoa,2022,25,74.6,94,41
31 San José de Ocoa,2022,26,74.5,94,48
31 San José de Ocoa,2022,27,74.1,91,51
31 San José de Ocoa,2022,28,71.5,91,44
31 San José de Ocoa,2022,29,71.8,92,49
31 San José de Ocoa,2022,30,72.5,88,46
31 San José de Ocoa,2022,31,70.6,87,45
31 San José de Ocoa,2022,32,73.4,98,43
31 San José de Ocoa,2022,33,76.7,94,50
31 San José de Ocoa,2022,34,76.2,93,42
31 San José de Ocoa,2022,35,72.7,94,46
31 San José de Ocoa,2022,36,79.4,99,51
31 San José de Ocoa,2022,37,73.6,95,46
31 San José de Ocoa,2022,38,86.7,100,57
31 San José de Ocoa,2022,39,83.1,98,59
31 San José de Ocoa,2022,40,77.8,95,51
31 San José de Ocoa,2022,41,78.7,95,49
31 San José de Ocoa,2022,42,81.4,100,52
31 San José de Ocoa,2022,43,81.3,100,52
31 San José de Ocoa,2022,44,80.5,98,53
31 San José de Ocoa,2022,45,79.8,98,54
31 San José de Ocoa,2022,46,75.1,93,50
31 San José de Ocoa,2022,47,74.5,91,50
31 San José de Ocoa,2022,48,71.8,92,35
31 San José de Ocoa,2022,49,71.9,94,40
31 San José de Ocoa,2022,50,75.2,97,45
31 San José de Ocoa,2022,51,71.2,96,41
31 San José de Ocoa,2022,52,70.1,90,44
31 San José de Ocoa,2023,1,73.4,93,52
31 San José de Ocoa,2023,2,83.3,100,58
31 San José de Ocoa,2023,3,71.0,96,42
31 San José de Ocoa,2023,4,69.5,94,38
31 San José de Ocoa,2023,5,71.4,91,46
31 San José de Ocoa,2023,6,71.1,88,36
31 San José de Ocoa,2023,7,69.9,97,26
31 San José de Ocoa,2023,8,67.0,92,39
31 San José de Ocoa,2023,9,65.2,93,30
31 San José de Ocoa,2023,10,74.8,99,34
31 San José de Ocoa,2023,11,71.8,100,36
31 San José de Ocoa,2023,12,65.4,91,34
31 San José de Ocoa,2023,13,65.4,94,29
31 San José de Ocoa,2023,14,70.3,93,28
31 San José de Ocoa,2023,15,76.5,99,44
31 San José de Ocoa,2023,16,76.9,99,39
31 San José de Ocoa,2023,17,77.9,97,54
31 San José de Ocoa,2023,18,72.0,100,36
31 San José de Ocoa,2023,19,68.9,100,36
31 San José de Ocoa,2023,20,82.9,100,55
31 San José de Ocoa,2023,21,83.6,100,53
31 San José de Ocoa,2023,22,85.3,100,57
31 San José de Ocoa,2023,23,76.8,100,48
31 San José de Ocoa,2023,24,69.5,90,47
31 San José de Ocoa,2023,25,68.1,86,42
31 San José de Ocoa,2023,26,75.2,97,42
31 San José de Ocoa,2023,27,71.2,95,38
31 San José de Ocoa,2023,28,67.1,86,42
31 San José de Ocoa,2023,29,67.3,93,37
31 San José de Ocoa,2023,30,67.4,89,30
31 San José de Ocoa,2023,31,73.7,95,46
31 San José de Ocoa,2023,32,71.3,91,46
31 San José de Ocoa,2023,33,70.2,85,43
31 San José de Ocoa,2023,34,86.7,100,53
31 San José de Ocoa,2023,35,78.7,97,56
31 San José de Ocoa,2023,36,81.3,97,54
31 San José de Ocoa,2023,37,84.3,100,59
31 San José de Ocoa,2023,38,81.6,96,54
31 San José de Ocoa,2023,39,78.1,97,53
31 San José de Ocoa,2023,40,82.1,98,59
31 San José de Ocoa,2023,41,81.9,100,53
31 San José de Ocoa,2023,42,81.1,97,48
31 San José de Ocoa,2023,43,79.0,99,49
31 San José de Ocoa,2023,44,81.4,99,54
31 San José de Ocoa,2023,45,80.3,100,58
31 San José de Ocoa,2023,46,82.9,100,51
31 San José de Ocoa,2023,47,82.5,99,56
31 San José de Ocoa,2023,48,78.6,100,49
31 San José de Ocoa,2023,49,75.8,98,42
31 San José de Ocoa,2023,50,78.0,96,50
31 San José de Ocoa,2023,51,83.4,99,58
31 San José de Ocoa,2023,52,84.1,100,56
32 Santo Domingo,2015,1,75.8,95,51
32 Santo Domingo,2015,2,76.9,94,46
32 Santo Domingo,2015,3,81.0,97,55
32 Santo Domingo,2015,4,75.3,98,48
32 Santo Domingo,2015,5,81.8,98,59
32 Santo Domingo,2015,6,78.4,98,52
32 Santo Domingo,2015,7,75.5,96,48
32 Santo Domingo,2015,8,76.1,97,43
32 Santo Domingo,2015,9,77.8,97,45
32 Santo Domingo,2015,10,74.2,91,45
32 Santo Domingo,2015,11,74.0,94,40
32 Santo Domingo,2015,12,73.9,95,35
32 Santo Domingo,2015,13,75.1,97,49
32 Santo Domingo,2015,14,73.8,93,45
32 Santo Domingo,2015,15,76.2,92,49
32 Santo Domingo,2015,16,72.8,98,40
32 Santo Domingo,2015,17,75.3,98,50
32 Santo Domingo,2015,18,74.1,97,44
32 Santo Domingo,2015,19,73.9,98,44
32 Santo Domingo,2015,20,70.9,89,37
32 Santo Domingo,2015,21,74.1,96,46
32 Santo Domingo,2015,22,75.9,97,48
32 Santo Domingo,2015,23,77.3,98,51
32 Santo Domingo,2015,24,76.3,98,52
32 Santo Domingo,2015,25,75.2,93,45
32 Santo Domingo,2015,26,77.9,96,48
32 Santo Domingo,2015,27,75.0,96,45
32 Santo Domingo,2015,28,74.2,97,41
32 Santo Domingo,2015,29,75.8,94,42
32 Santo Domingo,2015,30,75.6,99,43
32 Santo Domingo,2015,31,70.4,97,43
32 Santo Domingo,2015,32,73.9,97,36
32 Santo Domingo,2015,33,72.9,93,43
32 Santo Domingo,2015,34,74.4,96,47
32 Santo Domingo,2015,35,80.0,98,45
32 Santo Domingo,2015,36,82.3,98,56
32 Santo Domingo,2015,37,81.3,98,52
32 Santo Domingo,2015,38,83.3,98,56
32 Santo Domingo,2015,39,84.0,98,63
32 Santo Domingo,2015,40,77.6,96,56
32 Santo Domingo,2015,41,78.5,96,48
32 Santo Domingo,2015,42,81.1,96,53
32 Santo Domingo,2015,43,77.9,96,50
