province,year,month,week,total_cases,population,cumulative_cases,S_proxy,dI_dt,cases_lag1,cases_lag2,cases_lag4,rolling_cases_4wk,rolling_cases_8wk,incidence,dI_dt_norm,incidence_lag1,incidence_lag2,incidence_lag4,rolling_incidence_4wk,avg_temp,max_temp,min_temp,EIP,temp_lag4,avg_rainfall,max_rainfall,min_rainfall,rainfall_lag3,avg_humidity,max_humidity,min_humidity,week_sin,week_cos
16 Pedernales,2020,4,17,1,34997,192,0.9945138154698974,1.0,0.0,1.0,0.0,1.0,0.625,2.8573877760950936,2.8573877760950936,0.0,2.8573877760950936,0.0,2.8573877760950936,27.47,34.2,21.8,1.4363282056819062,25.09,0.49,1.7,0.0,0.16,70.3,96,36,0.8854560256532099,-0.4647231720437685
16 Pedernales,2020,4,18,2,34997,194,0.9944566677143755,1.0,1.0,0.0,2.0,1.0,0.875,5.714775552190187,2.8573877760950936,2.8573877760950936,0.0,5.714775552190187,2.8573877760950936,27.3,33.5,22.0,1.354049862658529,25.74,0.46,1.6,0.0,0.99,69.1,95,25,0.8229838658936565,-0.5680647467311557
16 Pedernales,2020,5,19,7,34997,201,0.9942566505700489,5.0,2.0,1.0,1.0,2.5,1.625,20.001714432665658,14.28693888047547,5.714775552190187,2.8573877760950936,2.8573877760950936,7.143469440237735,28.46,36.1,22.3,2.025101858930734,26.63,0.23,1.2,0.0,0.39,65.4,94,29,0.7485107481711013,-0.6631226582407951
16 Pedernales,2020,5,20,1,34997,202,0.994228076692288,-6.0,7.0,2.0,0.0,2.75,1.75,2.8573877760950936,-17.144326656570563,20.001714432665658,5.714775552190187,0.0,7.8578163842615085,28.49,35.8,22.3,2.0462932792524904,26.8,0.76,2.4,0.0,0.49,63.2,94,30,0.6631226582407952,-0.7485107481711012
16 Pedernales,2020,5,21,3,34997,205,0.9941423550590051,2.0,1.0,7.0,1.0,3.25,2.125,8.572163328285281,5.714775552190187,2.8573877760950936,20.001714432665658,2.8573877760950936,9.286510272309055,28.86,36.1,23.5,2.3266279789279594,27.47,0.3,1.8,0.0,0.46,65.6,92,26,0.5680647467311558,-0.8229838658936564
16 Pedernales,2020,5,22,2,34997,207,0.9940852073034832,-1.0,3.0,1.0,2.0,3.25,2.125,5.714775552190187,-2.8573877760950936,8.572163328285281,2.8573877760950936,5.714775552190187,9.286510272309055,28.13,36.6,23.0,1.805991954297322,27.3,6.67,37.1,0.0,0.23,69.3,96,28,0.46472317204376906,-0.8854560256532096
16 Pedernales,2020,5,23,0,34997,207,0.9940852073034832,-2.0,2.0,3.0,7.0,1.5,2.0,0.0,-5.714775552190187,5.714775552190187,8.572163328285281,20.001714432665658,4.286081664142641,28.27,35.8,22.5,1.8958930613488572,28.46,0.53,1.6,0.0,0.76,68.4,94,28,0.35460488704253584,-0.9350162426854147
16 Pedernales,2020,5,24,0,34997,207,0.9940852073034832,0.0,0.0,2.0,1.0,1.25,2.0,0.0,0.0,0.0,5.714775552190187,2.8573877760950936,3.5717347201188674,27.47,31.0,23.8,1.4363282056819062,28.49,1.23,2.3,0.5,0.3,74.6,94,54,0.23931566428755768,-0.970941817426052
16 Pedernales,2020,6,25,3,34997,210,0.9939994856702004,3.0,0.0,0.0,3.0,1.25,2.25,8.572163328285281,8.572163328285281,0.0,0.0,8.572163328285281,3.5717347201188674,28.6,35.5,22.9,2.1259101147907797,28.86,0.3,0.9,0.0,6.67,71.3,96,33,0.12053668025532308,-0.992708874098054
16 Pedernales,2020,6,26,4,34997,214,0.9938851901591566,1.0,3.0,0.0,2.0,1.75,2.5,11.429551104380375,2.8573877760950936,8.572163328285281,0.0,5.714775552190187,5.000428608166414,29.3,36.8,23.9,2.710410230490245,28.13,0.1,0.7,0.0,0.53,68.9,94,31,-3.216245299353273e-16,-1.0
16 Pedernales,2020,7,27,5,34997,219,0.9937423207703517,1.0,4.0,3.0,0.0,3.0,2.25,14.28693888047547,2.8573877760950936,11.429551104380375,8.572163328285281,0.0,8.572163328285281,28.41,33.4,23.0,1.9902693871464414,28.27,0.5,1.2,0.0,1.23,71.3,94,46,-0.12053668025532283,-0.992708874098054
16 Pedernales,2020,7,28,0,34997,219,0.9937423207703517,-5.0,5.0,4.0,0.0,3.0,2.125,0.0,-14.28693888047547,14.28693888047547,11.429551104380375,0.0,8.572163328285281,28.69,35.8,22.8,2.1933498784348076,27.47,0.56,1.5,0.0,0.3,68.4,94,38,-0.23931566428755743,-0.9709418174260521
16 Pedernales,2020,7,29,0,34997,219,0.9937423207703517,0.0,0.0,5.0,3.0,2.25,1.75,0.0,0.0,0.0,14.28693888047547,8.572163328285281,6.429122496213961,28.74,34.9,23.2,2.231736540183744,28.6,1.03,1.8,0.0,0.1,71.2,98,39,-0.3546048870425356,-0.9350162426854148
16 Pedernales,2020,7,30,0,34997,219,0.9937423207703517,0.0,0.0,0.0,4.0,1.25,1.5,0.0,0.0,0.0,0.0,11.429551104380375,3.5717347201188674,28.77,35.3,22.8,2.2550902627937446,29.3,0.97,3.2,0.0,0.5,68.7,96,34,-0.46472317204376806,-0.8854560256532101
16 Pedernales,2020,7,31,0,34997,219,0.9937423207703517,0.0,0.0,0.0,5.0,0.0,1.5,0.0,0.0,0.0,0.0,14.28693888047547,0.0,28.23,33.0,23.0,1.8697598497013386,28.41,3.99,15.7,0.0,0.56,75.5,96,52,-0.5680647467311556,-0.8229838658936565
16 Pedernales,2020,8,32,1,34997,220,0.9937137468925908,1.0,0.0,0.0,0.0,0.25,1.625,2.8573877760950936,2.8573877760950936,0.0,0.0,0.0,0.7143469440237734,28.8,35.8,22.9,2.2786883674577756,28.69,0.14,0.7,0.0,1.03,69.1,93,34,-0.663122658240795,-0.7485107481711013
16 Pedernales,2020,8,33,2,34997,222,0.9936565991370689,1.0,1.0,0.0,0.0,0.75,1.5,5.714775552190187,2.8573877760950936,2.8573877760950936,0.0,0.0,2.1430408320713203,28.33,32.3,23.6,1.9357793301550978,28.74,0.61,1.0,0.0,0.97,74.8,95,52,-0.7485107481711011,-0.6631226582407952
16 Pedernales,2020,8,34,2,34997,224,0.993599451381547,0.0,2.0,1.0,0.0,1.25,1.25,5.714775552190187,0.0,5.714775552190187,2.8573877760950936,0.0,3.5717347201188674,28.21,35.3,23.6,1.8568286395447489,28.77,12.76,81.4,0.1,3.99,73.0,97,38,-0.8229838658936564,-0.5680647467311559
16 Pedernales,2020,8,35,1,34997,225,0.993570877503786,-1.0,2.0,2.0,0.0,1.5,0.75,2.8573877760950936,-2.8573877760950936,5.714775552190187,5.714775552190187,0.0,4.286081664142641,27.79,34.1,24.2,1.6050100207172042,28.23,0.06,0.2,0.0,0.14,80.6,100,48,-0.8854560256532096,-0.4647231720437691
16 Pedernales,2020,9,36,5,34997,230,0.9934280081149813,4.0,1.0,2.0,1.0,2.5,1.375,14.28693888047547,11.429551104380375,2.8573877760950936,5.714775552190187,2.8573877760950936,7.143469440237735,27.67,32.8,23.2,1.5395497445389266,28.8,1.86,5.9,0.1,0.61,80.1,98,48,-0.9350162426854147,-0.3546048870425359
16 Pedernales,2020,9,37,4,34997,234,0.9933137126039375,-1.0,5.0,1.0,2.0,3.0,1.875,11.429551104380375,-2.8573877760950936,14.28693888047547,2.8573877760950936,5.714775552190187,8.572163328285281,27.29,31.6,23.5,1.349359452203639,28.33,3.11,7.5,0.4,12.76,79.6,94,58,-0.970941817426052,-0.23931566428755774
16 Pedernales,2020,9,38,1,34997,235,0.9932851387261765,-3.0,4.0,5.0,2.0,2.75,2.0,2.8573877760950936,-8.572163328285281,11.429551104380375,14.28693888047547,5.714775552190187,7.8578163842615085,27.47,30.9,23.2,1.4363282056819062,28.21,1.47,3.8,0.3,0.06,79.0,92,61,-0.992708874098054,-0.12053668025532357
16 Pedernales,2020,9,39,1,34997,236,0.9932565648484156,0.0,1.0,4.0,1.0,2.75,2.125,2.8573877760950936,0.0,2.8573877760950936,11.429551104380375,2.8573877760950936,7.8578163842615085,27.94,32.3,24.3,1.6907631583588771,27.79,0.8,2.5,0.0,1.86,76.0,93,55,-1.0,-1.8369701987210297e-16
16 Pedernales,2020,9,40,0,34997,236,0.9932565648484156,-1.0,1.0,1.0,5.0,1.5,2.0,0.0,-2.8573877760950936,2.8573877760950936,2.8573877760950936,14.28693888047547,4.286081664142641,28.54,34.9,24.0,2.082106246769488,27.67,0.76,2.5,0.0,3.11,68.1,92,38,-0.992708874098054,0.1205366802553232
16 Pedernales,2020,10,41,2,34997,238,0.9931994170928937,2.0,0.0,1.0,4.0,1.0,2.0,5.714775552190187,5.714775552190187,0.0,2.8573877760950936,11.429551104380375,2.8573877760950936,27.21,32.0,23.4,1.312416376091817,27.29,1.14,4.2,0.0,1.47,79.9,96,55,-0.9709418174260521,0.23931566428755738
16 Pedernales,2020,10,42,1,34997,239,0.9931708432151327,-1.0,2.0,0.0,1.0,1.0,1.875,2.8573877760950936,-2.8573877760950936,5.714775552190187,0.0,2.8573877760950936,2.8573877760950936,27.0,30.4,23.7,1.2201819658998723,27.47,2.61,10.9,0.2,0.8,81.8,96,63,-0.9350162426854148,0.35460488704253557
16 Pedernales,2020,10,43,0,34997,239,0.9931708432151327,-1.0,1.0,2.0,1.0,0.75,1.75,0.0,-2.8573877760950936,2.8573877760950936,5.714775552190187,2.8573877760950936,2.1430408320713203,27.9,34.3,23.2,1.6674574812803455,27.94,0.79,5.3,0.0,0.76,71.6,96,40,-0.8854560256532101,0.464723172043768
16 Pedernales,2020,10,44,0,34997,239,0.9931708432151327,0.0,0.0,1.0,0.0,0.75,1.125,0.0,0.0,0.0,2.8573877760950936,0.0,2.1430408320713203,27.53,34.0,22.8,1.4665460349855586,28.54,0.74,2.3,0.0,1.14,74.7,95,36,-0.822983865893657,0.5680647467311548
16 Pedernales,2020,10,45,0,34997,239,0.9931708432151327,0.0,0.0,0.0,2.0,0.25,0.625,0.0,0.0,0.0,0.0,5.714775552190187,0.7143469440237734,26.66,32.0,22.5,1.084392584201566,27.21,4.53,15.9,0.0,2.61,76.5,98,44,-0.7485107481711011,0.6631226582407953
16 Pedernales,2020,10,46,0,34997,239,0.9931708432151327,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.8573877760950936,0.0,25.93,30.5,21.2,0.8417350346100828,27.0,2.71,11.7,0.0,0.79,81.7,97,56,-0.6631226582407956,0.7485107481711007
16 Pedernales,2020,10,47,0,34997,239,0.9931708432151327,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,25.87,29.4,21.2,0.8243912861098853,27.9,0.64,1.3,0.0,0.74,80.4,94,60,-0.5680647467311559,0.8229838658936564
16 Pedernales,2020,10,48,0,34997,239,0.9931708432151327,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,25.36,28.7,20.9,0.6906790741011936,27.53,0.51,1.2,0.0,4.53,79.7,95,59,-0.4647231720437684,0.88545602565321
16 Pedernales,2020,10,49,0,34997,239,0.9931708432151327,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,25.17,29.2,20.5,0.6466112597905114,26.66,1.21,6.2,0.0,2.71,78.4,96,53,-0.35460488704253595,0.9350162426854147
16 Pedernales,2020,10,50,0,34997,239,0.9931708432151327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11,29.2,20.7,0.6332879898705448,25.93,1.33,5.9,0.0,0.64,78.1,96,56,-0.2393156642875578,0.970941817426052
16 Pedernales,2020,10,51,0,34997,239,0.9931708432151327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.06,28.9,19.5,0.6223952113462367,25.87,0.67,2.3,0.0,0.51,78.0,92,55,-0.12053668025532363,0.992708874098054
16 Pedernales,2020,10,52,0,34997,239,0.9931708432151327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,31.0,19.4,0.576649874469184,25.36,1.06,5.0,0.0,1.21,76.6,94,43,6.432490598706546e-16,1.0
16 Pedernales,2021,10,1,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.71,29.1,18.2,0.5512151908859418,25.17,0.09,0.6,0.0,1.33,74.3,96,45,0.12053668025532305,0.992708874098054
16 Pedernales,2021,10,2,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.37,31.9,18.8,0.6930798935009829,25.11,0.01,0.1,0.0,0.67,69.3,90,33,0.23931566428755774,0.970941817426052
16 Pedernales,2021,10,3,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.07,29.1,19.9,0.6245586741667656,25.06,0.53,1.9,0.0,1.06,73.7,94,48,0.3546048870425356,0.9350162426854148
16 Pedernales,2021,10,4,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.83,31.8,17.5,0.5746523670844036,24.84,0.21,1.3,0.0,0.09,69.2,93,30,0.4647231720437685,0.8854560256532099
16 Pedernales,2021,10,5,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.79,33.7,19.0,0.8018209102334314,24.71,0.33,2.1,0.0,0.01,69.2,92,25,0.5680647467311558,0.8229838658936564
16 Pedernales,2021,10,6,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.39,32.8,19.9,0.987409926537488,25.37,0.0,0.0,0.0,0.53,60.6,90,22,0.6631226582407952,0.7485107481711011
16 Pedernales,2021,10,7,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.17,34.0,19.6,0.9148364251644584,25.07,0.19,1.2,0.0,0.21,58.7,93,19,0.7485107481711011,0.6631226582407953
16 Pedernales,2021,10,8,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.89,33.5,18.8,0.8301324604675588,24.83,0.11,0.8,0.0,0.33,60.3,96,17,0.8229838658936564,0.5680647467311558
16 Pedernales,2021,10,9,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39,30.9,19.3,0.6979065972512899,25.79,0.29,1.1,0.0,0.0,67.5,94,43,0.8854560256532098,0.4647231720437686
16 Pedernales,2021,10,10,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44,28.8,20.1,0.5019172567836971,26.39,2.54,5.2,0.6,0.19,77.6,97,52,0.9350162426854148,0.35460488704253557
16 Pedernales,2021,10,11,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.84,30.4,17.8,0.576649874469184,26.17,0.23,0.9,0.0,0.11,70.0,96,41,0.970941817426052,0.23931566428755804
16 Pedernales,2021,10,12,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47,32.2,19.5,0.7175518996194106,25.89,0.76,2.9,0.0,0.29,72.0,94,33,0.992708874098054,0.120536680255323
16 Pedernales,2021,10,13,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.24,33.5,20.4,0.9373298790036212,25.39,0.8,4.0,0.0,2.54,68.7,96,28,1.0,-1.6081226496766366e-16
16 Pedernales,2021,10,14,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.29,29.0,21.7,0.6741045913934777,24.44,1.07,2.6,0.0,0.23,79.7,98,53,0.992708874098054,-0.12053668025532288
16 Pedernales,2021,10,15,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,33.7,20.2,0.8624311149420442,24.84,0.04,0.2,0.0,0.76,72.2,95,34,0.9709418174260521,-0.2393156642875575
16 Pedernales,2021,10,16,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.57,34.3,20.2,1.05105035262469,25.47,0.53,1.7,0.0,0.8,64.4,94,29,0.9350162426854148,-0.35460488704253545
16 Pedernales,2021,10,17,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.69,29.4,21.6,0.774474921418513,26.24,1.63,4.7,0.0,1.07,76.3,95,55,0.8854560256532099,-0.4647231720437685
16 Pedernales,2021,10,18,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.19,31.4,21.5,0.9212074719163037,25.29,0.93,2.3,0.0,0.04,74.1,95,42,0.8229838658936565,-0.5680647467311557
16 Pedernales,2021,10,19,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86,34.8,21.9,1.6444730523798414,26.0,0.53,2.5,0.0,0.53,66.7,96,34,0.7485107481711013,-0.6631226582407951
16 Pedernales,2021,10,20,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.93,35.1,21.8,1.684906377590743,26.57,0.5,2.9,0.0,1.63,65.0,94,31,0.6631226582407952,-0.7485107481711012
16 Pedernales,2021,10,21,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.61,32.5,21.8,1.5078276913096758,25.69,2.17,7.0,0.0,0.93,72.8,98,50,0.5680647467311558,-0.8229838658936564
16 Pedernales,2021,10,22,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.73,34.0,22.1,1.5719391741977755,26.19,1.0,2.7,0.0,0.53,69.8,96,34,0.46472317204376906,-0.8854560256532096
16 Pedernales,2021,10,23,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.76,32.8,22.9,1.5883885313566566,27.86,2.07,7.7,0.0,0.5,72.7,93,48,0.35460488704253584,-0.9350162426854147
16 Pedernales,2021,10,24,0,35280,239,0.9932256235827664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.46,36.8,22.5,2.8651479805939477,27.93,0.24,0.9,0.0,2.17,61.7,88,27,0.23931566428755768,-0.970941817426052
16 Pedernales,2021,6,25,1,35280,240,0.9931972789115646,1.0,0.0,0.0,0.0,0.25,0.125,2.8344671201814062,2.8344671201814062,0.0,0.0,0.0,0.7086167800453516,27.83,33.4,23.0,1.6274428837260475,27.61,0.8,2.7,0.1,1.0,72.2,95,46,0.12053668025532308,-0.992708874098054
16 Pedernales,2021,6,26,0,35280,240,0.9931972789115646,-1.0,1.0,0.0,0.0,0.25,0.125,0.0,-2.8344671201814062,2.8344671201814062,0.0,0.0,0.7086167800453516,28.97,36.0,23.7,2.4171520299206635,27.73,5.41,33.2,0.0,2.07,62.0,93,22,-3.216245299353273e-16,-1.0
16 Pedernales,2021,6,27,0,35280,240,0.9931972789115646,0.0,0.0,1.0,0.0,0.25,0.125,0.0,0.0,0.0,2.8344671201814062,0.0,0.7086167800453516,28.1,34.8,21.3,1.7872890953331342,27.76,0.1,0.3,0.0,0.24,65.5,86,34,-0.12053668025532283,-0.992708874098054
16 Pedernales,2021,6,28,0,35280,240,0.9931972789115646,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.7086167800453516,28.14,35.0,22.8,1.8122696318502154,29.46,1.84,7.0,0.0,0.8,72.3,96,39,-0.23931566428755743,-0.9709418174260521
16 Pedernales,2021,6,29,0,35280,240,0.9931972789115646,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,2.8344671201814062,0.0,28.33,34.6,21.6,1.9357793301550978,27.83,0.51,3.3,0.0,5.41,67.4,90,36,-0.3546048870425356,-0.9350162426854148
16 Pedernales,2021,6,30,0,35280,240,0.9931972789115646,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,29.01,37.0,23.6,2.4509360185929223,28.97,0.29,1.3,0.0,0.1,66.5,94,32,-0.46472317204376806,-0.8854560256532101
16 Pedernales,2021,6,31,0,35280,240,0.9931972789115646,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,28.5,34.3,23.1,2.053406250799922,28.1,0.83,1.8,0.1,1.84,68.0,95,39,-0.5680647467311556,-0.8229838658936565
16 Pedernales,2021,6,32,0,35280,240,0.9931972789115646,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,27.66,33.6,23.0,1.5342167649960383,28.14,2.67,12.6,0.2,0.51,74.1,94,42,-0.663122658240795,-0.7485107481711013
16 Pedernales,2021,6,33,0,35280,240,0.9931972789115646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.13,33.3,21.8,1.2764847360879739,28.33,20.79,140.6,0.0,0.29,79.6,98,46,-0.7485107481711011,-0.6631226582407952
16 Pedernales,2021,6,34,0,35280,240,0.9931972789115646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.66,33.5,22.7,1.5342167649960383,29.01,0.09,0.6,0.0,0.83,75.3,96,43,-0.8229838658936564,-0.5680647467311559
16 Pedernales,2021,8,35,1,35280,241,0.9931689342403628,1.0,0.0,0.0,0.0,0.25,0.125,2.8344671201814062,2.8344671201814062,0.0,0.0,0.0,0.7086167800453516,27.01,31.2,22.8,1.2244233518703627,28.5,1.67,6.3,0.0,2.67,79.7,95,59,-0.8854560256532096,-0.4647231720437691
16 Pedernales,2021,8,36,0,35280,241,0.9931689342403628,-1.0,1.0,0.0,0.0,0.25,0.125,0.0,-2.8344671201814062,2.8344671201814062,0.0,0.0,0.7086167800453516,27.44,31.8,23.0,1.421453585784939,27.66,0.47,1.5,0.0,20.79,76.6,95,58,-0.9350162426854147,-0.3546048870425359
16 Pedernales,2021,8,37,0,35280,241,0.9931689342403628,0.0,0.0,1.0,0.0,0.25,0.125,0.0,0.0,0.0,2.8344671201814062,0.0,0.7086167800453516,27.56,32.2,23.5,1.4818925190705612,27.13,1.79,4.3,0.0,0.09,76.7,93,55,-0.970941817426052,-0.23931566428755774
16 Pedernales,2021,8,38,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.7086167800453516,27.23,30.5,23.4,1.3215562243313155,27.66,2.63,8.4,0.8,1.67,81.8,96,64,-0.992708874098054,-0.12053668025532357
16 Pedernales,2021,8,39,0,35280,241,0.9931689342403628,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.0,2.8344671201814062,0.0,27.17,32.5,23.1,1.2943258753007676,27.01,2.57,7.0,0.0,0.47,77.0,94,42,-1.0,-1.8369701987210297e-16
16 Pedernales,2021,8,40,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,27.76,34.3,22.6,1.5883885313566566,27.44,0.13,0.5,0.0,1.79,70.9,90,40,-0.992708874098054,0.1205366802553232
16 Pedernales,2021,8,41,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,27.5,31.4,22.6,1.4513584791431515,27.56,2.91,15.4,0.0,2.63,75.6,96,57,-0.9709418174260521,0.23931566428755738
16 Pedernales,2021,8,42,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,27.07,33.0,23.1,1.2501830742624014,27.23,4.41,13.1,0.0,2.57,76.8,94,45,-0.9350162426854148,0.35460488704253557
16 Pedernales,2021,8,43,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,32.5,23.2,1.3261499900037628,27.17,0.34,1.2,0.0,0.13,69.7,90,45,-0.8854560256532101,0.464723172043768
16 Pedernales,2021,8,44,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,33.0,23.0,1.1950404091499538,27.76,1.01,3.0,0.0,2.91,72.1,95,46,-0.822983865893657,0.5680647467311548
16 Pedernales,2021,8,45,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.44,31.2,21.8,1.0046909683038794,27.5,0.79,2.9,0.0,4.41,75.0,94,53,-0.7485107481711011,0.6631226582407953
16 Pedernales,2021,8,46,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36,31.5,21.4,0.9771843059017316,27.07,0.11,0.7,0.0,0.34,71.7,90,51,-0.6631226582407956,0.7485107481711007
16 Pedernales,2021,8,47,0,35280,241,0.9931689342403628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.86,30.0,22.4,0.8215356058178035,27.24,1.17,4.0,0.0,1.01,75.4,92,54,-0.5680647467311559,0.8229838658936564
16 Pedernales,2021,11,48,1,35280,242,0.993140589569161,1.0,0.0,0.0,0.0,0.25,0.125,2.8344671201814062,2.8344671201814062,0.0,0.0,0.0,0.7086167800453516,26.3,32.5,21.1,0.9570496576537226,26.94,0.16,0.4,0.0,0.79,72.6,94,42,-0.4647231720437684,0.88545602565321
16 Pedernales,2021,12,49,2,35280,244,0.9930839002267574,1.0,1.0,0.0,0.0,0.75,0.375,5.6689342403628125,2.8344671201814062,2.8344671201814062,0.0,0.0,2.1258503401360542,25.71,33.4,20.5,0.7798684713436836,26.44,0.47,1.8,0.0,0.11,70.2,91,34,-0.35460488704253595,0.9350162426854147
16 Pedernales,2021,12,50,0,35280,244,0.9930839002267574,-2.0,2.0,1.0,0.0,0.75,0.375,0.0,-5.6689342403628125,5.6689342403628125,2.8344671201814062,0.0,2.1258503401360542,26.0,33.4,20.1,0.8624311149420442,26.36,0.1,0.6,0.0,1.17,68.3,92,23,-0.2393156642875578,0.970941817426052
16 Pedernales,2021,12,51,0,35280,244,0.9930839002267574,0.0,0.0,2.0,0.0,0.75,0.375,0.0,0.0,0.0,5.6689342403628125,0.0,2.1258503401360542,25.69,30.3,21.0,0.774474921418513,25.86,0.41,1.7,0.0,0.16,72.7,91,42,-0.12053668025532363,0.992708874098054
16 Pedernales,2021,12,52,0,35280,244,0.9930839002267574,0.0,0.0,0.0,1.0,0.5,0.375,0.0,0.0,0.0,0.0,2.8344671201814062,1.4172335600907031,25.06,32.2,17.8,0.6223952113462367,26.3,0.19,1.3,0.0,0.47,70.2,92,32,6.432490598706546e-16,1.0
