z1,z2,z3,z4,z5,z6,province,year,week,split
4.6961136,-2.415132,-0.11705997,0.84538144,2.9064803,-2.841112,01 Distrito Nacional,2019,44,train
3.6646066,-3.2787855,-0.004785131,1.2260433,3.5153253,-3.021649,01 Distrito Nacional,2019,45,train
2.8710215,-4.172278,0.3924318,1.4688634,4.367352,-3.0537663,01 Distrito Nacional,2019,46,train
4.8905745,-3.1093812,-2.874923,1.8372486,4.31742,-2.7146065,01 Distrito Nacional,2019,47,train
6.005984,-2.5368495,-4.165407,1.8487219,4.112721,-2.2893338,01 Distrito Nacional,2019,48,train
-0.9239813,-7.4918466,-5.000548,0.8487281,5.8188534,-2.0667033,01 Distrito Nacional,2019,49,train
-2.538841,-7.9941697,-3.9702623,1.6058861,7.5575833,-3.8057942,01 Distrito Nacional,2019,50,train
-1.2115531,-6.593352,-5.5698485,1.6571331,5.436909,-2.2237058,01 Distrito Nacional,2019,51,train
0.70964324,-7.6495585,-7.075468,-2.2563305,5.451085,-0.20516339,01 Distrito Nacional,2019,52,train
0.7957758,-5.9595904,-6.240357,-2.385041,5.442581,1.3271103,01 Distrito Nacional,2020,1,val
0.9033636,-4.3595076,-6.465521,-3.0063426,3.9334471,1.3643578,01 Distrito Nacional,2020,2,val
-0.51697314,-3.8023076,-6.8864727,-4.2150817,3.8142679,1.4987371,01 Distrito Nacional,2020,3,val
-5.226307,-4.6996155,-7.4273105,-5.0354652,5.0161686,0.79274243,01 Distrito Nacional,2020,4,val
-5.5402546,-3.2037191,-8.335601,1.5128123,3.8630316,-0.6328675,01 Distrito Nacional,2020,5,val
-4.8463755,-2.2727826,-9.426361,-0.07281855,2.46336,0.2790635,01 Distrito Nacional,2020,6,val
-4.2745028,-1.2397493,-8.520014,0.052977398,1.9497323,0.12413415,01 Distrito Nacional,2020,7,val
-7.139601,-1.5092473,-8.714454,-0.35070524,2.691417,-0.74013835,01 Distrito Nacional,2020,8,val
-6.9395003,-0.41964987,-8.977909,-0.34068522,1.90444,-0.29134467,01 Distrito Nacional,2020,9,val
-8.666492,-0.7960465,-7.716458,-1.4373769,2.3548934,-0.35229608,01 Distrito Nacional,2020,10,val
-10.202393,-0.11559105,-8.662151,-0.69377947,2.5483851,-1.1295285,01 Distrito Nacional,2020,11,val
-6.2640085,2.198544,-7.290314,0.7070031,1.131803,-1.24756,01 Distrito Nacional,2020,12,val
-9.429078,1.4783727,-8.229293,-1.105058,1.2895787,-1.115552,01 Distrito Nacional,2020,13,val
-8.235809,3.11713,-7.553962,-1.0230833,0.4532805,-0.4713844,01 Distrito Nacional,2020,14,val
-9.19371,1.3028163,-6.4730577,-3.0549104,0.68856746,0.37694475,01 Distrito Nacional,2020,15,val
-7.832911,2.26854,-6.724023,-2.9991155,-0.17691074,0.41326922,01 Distrito Nacional,2020,16,val
-7.5880384,2.1951478,-5.880989,-3.1686707,-0.5992322,0.2613053,01 Distrito Nacional,2020,17,val
-2.5418713,4.838314,1.005209,2.1507833,0.19329248,-2.9904766,01 Distrito Nacional,2020,18,val
-2.4561665,4.6908684,1.9067256,0.7179422,1.1365778,-0.77180886,01 Distrito Nacional,2020,19,val
-2.0892906,4.7365985,1.9071679,0.49470133,0.9579951,-1.0626638,01 Distrito Nacional,2020,20,val
-2.0130277,4.8324246,2.8542666,0.03281622,0.95339924,-0.6946409,01 Distrito Nacional,2020,21,val
-1.7490946,4.7881055,3.0673535,-0.13767146,1.4167967,-0.9332817,01 Distrito Nacional,2020,22,val
-0.39810553,4.160634,2.4944153,-0.141912,-0.12184915,-2.1346185,01 Distrito Nacional,2020,23,val
-0.1522937,3.8451028,2.5256155,-0.38567492,-0.06293028,-1.9072056,01 Distrito Nacional,2020,24,val
0.31551394,4.013768,3.2247705,-0.8688302,-0.29463986,-1.9298657,01 Distrito Nacional,2020,25,val
3.1642985,4.6817875,2.9077408,-0.9861904,0.47540832,-2.165899,01 Distrito Nacional,2020,26,val
2.3465023,0.89013803,3.1504962,-5.819761,3.2324872,0.74147457,01 Distrito Nacional,2020,27,val
3.9740262,2.3273134,2.8277597,-5.850467,2.9163268,0.46198258,01 Distrito Nacional,2020,28,val
3.4310265,1.4595999,3.2584834,-6.1808558,3.0652275,0.39663342,01 Distrito Nacional,2020,29,val
2.9468122,1.6421689,3.4104617,-6.199041,3.7643955,0.41888246,01 Distrito Nacional,2020,30,val
2.4411998,2.0403562,3.3940704,-5.471532,4.115986,0.79608107,01 Distrito Nacional,2020,31,val
2.6649492,3.280363,3.2744746,-4.805092,3.6253433,2.057472,01 Distrito Nacional,2020,32,val
2.4750843,3.4943633,2.5324366,-4.0406938,4.488334,3.2177298,01 Distrito Nacional,2020,33,val
-9.356335,-4.4275093,13.498166,-9.8664055,12.002913,-1.8343104,01 Distrito Nacional,2020,34,val
1.7698002,4.043881,4.596763,-1.4721426,2.7348776,0.5631652,01 Distrito Nacional,2020,35,val
1.3536527,2.930451,8.471665,-2.0223374,7.1916885,-0.88559747,01 Distrito Nacional,2020,36,val
0.3076028,3.3096302,5.136627,-0.9283564,4.6973586,0.92135787,01 Distrito Nacional,2020,37,val
2.4626694,3.928563,4.059895,-0.8435878,3.9844112,1.0855587,01 Distrito Nacional,2020,38,val
2.3796167,3.4834096,2.8795366,-0.34249458,4.0822525,1.6646111,01 Distrito Nacional,2020,39,val
1.3079152,1.5413264,7.0636144,-0.800694,8.595946,-0.7666613,01 Distrito Nacional,2020,40,val
2.7742317,2.6256957,3.062715,0.2938313,6.0334516,1.2456266,01 Distrito Nacional,2020,41,val
0.53174174,0.75803494,4.43111,-0.04033363,6.25095,0.8608703,01 Distrito Nacional,2020,42,val
1.9797769,1.7194252,2.4443011,0.6298123,5.9561977,2.0907397,01 Distrito Nacional,2020,43,val
1.1642591,1.2370839,2.4004102,0.563572,7.0323772,2.3089452,01 Distrito Nacional,2020,44,val
-6.17677,-1.155299,7.5674357,-0.30525967,11.96456,0.4227221,01 Distrito Nacional,2020,45,val
-7.1570134,-3.0122678,7.9936047,-0.50063694,13.906561,-0.5239929,01 Distrito Nacional,2020,46,val
-0.686144,1.2038928,1.8422883,1.4558785,10.322709,4.1154165,01 Distrito Nacional,2020,47,val
0.5179272,2.6088734,-0.3923827,2.195545,8.743937,4.162447,01 Distrito Nacional,2020,48,val
-0.9351038,6.238924,-0.10729648,2.5433886,10.94201,8.252293,01 Distrito Nacional,2020,49,val
-4.2579885,2.2437143,-1.3546954,2.586351,12.082636,8.408193,01 Distrito Nacional,2020,50,val
-3.7717278,2.9975817,-2.7419183,2.8680243,11.953493,8.661625,01 Distrito Nacional,2020,51,val
-2.3759327,2.594673,-2.295323,0.2854228,11.740001,9.390739,01 Distrito Nacional,2020,52,val
-2.536912,4.3298087,-4.2527704,0.904576,14.00964,11.033499,01 Distrito Nacional,2021,1,val
-3.8098004,3.9208171,-2.5765064,-0.11407817,11.7999735,9.806056,01 Distrito Nacional,2021,2,val
-4.0663886,4.554609,-2.8257453,-0.5323313,10.51778,9.530317,01 Distrito Nacional,2021,3,val
-2.7983751,5.826807,-3.9753456,-1.5565835,10.091727,9.798963,01 Distrito Nacional,2021,4,val
-5.462359,4.3494325,-2.365821,1.631012,9.46778,8.135901,01 Distrito Nacional,2021,5,val
-4.4863524,4.282493,-3.8010163,1.2192112,7.7919526,6.8357334,01 Distrito Nacional,2021,6,val
-4.8329964,4.749584,-3.6250868,0.6902697,7.5810585,6.163432,01 Distrito Nacional,2021,7,val
-4.0588675,6.007346,-4.739884,1.0977076,7.111337,6.2255235,01 Distrito Nacional,2021,8,val
-5.5161853,6.3626437,-5.088202,0.74761194,7.4702272,6.2618985,01 Distrito Nacional,2021,9,val
-7.0058784,3.5998619,-5.7686667,0.555991,5.272368,2.1609442,01 Distrito Nacional,2021,10,val
-5.622859,5.3408647,-5.977846,2.2166317,3.9773922,1.0115151,01 Distrito Nacional,2021,11,val
-6.3675065,3.7426627,-3.784996,0.8506983,3.265803,1.6314187,01 Distrito Nacional,2021,12,val
-7.4439855,4.515575,-4.061826,-0.29204255,2.6261692,1.3108418,01 Distrito Nacional,2021,13,val
-8.139905,3.6092734,-3.7547104,-0.6889439,3.86894,1.2342043,01 Distrito Nacional,2021,14,val
-8.804589,6.6382833,-7.5325403,-1.3913372,1.3145423,-0.06552527,01 Distrito Nacional,2021,15,val
-7.3029046,3.4368048,-3.0972664,-1.6989113,1.1742275,0.65256536,01 Distrito Nacional,2021,16,val
-7.5574255,4.253184,-3.068251,-1.7989023,1.6412847,0.066848665,01 Distrito Nacional,2021,17,val
-3.8729184,6.212139,1.3796175,1.0987561,1.9538194,-0.8662302,01 Distrito Nacional,2021,18,val
-3.4932206,5.848185,2.1325655,0.40356502,2.559195,0.21833819,01 Distrito Nacional,2021,19,val
-3.6590266,6.5359383,2.8870978,0.011035883,2.962462,-0.32022884,01 Distrito Nacional,2021,20,val
-3.208808,6.124523,3.1217117,-0.69583464,2.1175268,-0.79589266,01 Distrito Nacional,2021,21,val
-3.1519914,5.1025147,3.3413498,-0.8671583,3.406098,-0.036152817,01 Distrito Nacional,2021,22,val
-3.6024694,5.3939033,4.5395765,-1.9140244,3.574208,-0.061017204,01 Distrito Nacional,2021,23,val
-1.7024722,4.990047,3.1959813,-1.9137546,1.3819969,0.1993766,01 Distrito Nacional,2021,24,val
-2.7608507,4.7886996,5.0890813,-2.4007688,3.2385907,0.053661004,01 Distrito Nacional,2021,25,val
-7.7184186,1.3912258,9.528517,-3.8621833,5.338182,-2.9717455,01 Distrito Nacional,2021,26,val
0.830519,5.3620167,2.8158906,-6.3700433,5.3225617,4.4005847,01 Distrito Nacional,2021,27,val
-1.3913589,5.496311,4.459893,-6.674039,8.027466,5.197996,01 Distrito Nacional,2021,28,val
-0.45724955,4.5326114,3.5272944,-5.201738,5.0975127,4.347707,01 Distrito Nacional,2021,29,val
-0.16465399,5.535427,5.007153,-5.901569,6.2026086,3.8816226,01 Distrito Nacional,2021,30,val
0.37300533,4.742282,4.3985376,-5.7899675,5.6861143,3.7541537,01 Distrito Nacional,2021,31,val
-7.5112023,-0.8871428,11.654295,-9.711799,11.197837,-0.74220496,01 Distrito Nacional,2021,32,val
-7.2932057,-1.9398303,11.930617,-9.8338,10.248936,-2.466605,01 Distrito Nacional,2021,33,val
1.9852097,2.7815545,2.4135306,-5.184083,2.8812025,1.9899533,01 Distrito Nacional,2021,34,val
1.6021965,3.2829835,5.2265987,-1.8035073,2.6385303,-0.24184698,01 Distrito Nacional,2021,35,val
2.3193703,3.5095148,4.5802913,-1.3500227,4.096466,0.60628945,01 Distrito Nacional,2021,36,val
1.58914,3.0025985,5.6320143,-1.2607124,4.8456726,0.27792948,01 Distrito Nacional,2021,37,val
2.2606094,2.6982934,4.052886,-0.9552051,3.9512773,1.0209491,01 Distrito Nacional,2021,38,val
1.5729407,3.124927,5.1698923,-0.4156031,6.016342,0.63779604,01 Distrito Nacional,2021,39,val
2.411664,3.0085974,3.1534348,-0.20071971,5.4537454,2.030952,01 Distrito Nacional,2021,40,val
1.0565064,1.8451744,5.824194,-0.38650417,7.9514184,1.387035,01 Distrito Nacional,2021,41,val
1.0642295,2.1267068,4.3462567,0.23294342,7.4503546,1.4022262,01 Distrito Nacional,2021,42,val
1.5989661,2.4065564,2.2240667,0.8210022,6.240122,2.4969423,01 Distrito Nacional,2021,43,val
1.1928743,1.9140836,2.245417,0.77508825,6.963639,2.76638,01 Distrito Nacional,2021,44,val
2.0779636,3.009562,0.92563576,1.2304907,7.5752683,4.25183,01 Distrito Nacional,2021,45,val
3.1102896,3.4914443,-0.96238565,1.4149445,6.8779216,4.247137,01 Distrito Nacional,2021,46,val
1.4964414,3.105429,-0.12977946,1.9515396,8.769232,4.718637,01 Distrito Nacional,2021,47,val
-1.4041592,-0.06769115,-4.426911,2.0825238,8.864209,5.299219,01 Distrito Nacional,2021,48,val
-1.6246107,2.114186,-4.166706,2.3840408,9.17209,6.8186145,01 Distrito Nacional,2021,49,val
-1.5924218,2.7609937,-4.0401173,2.3874195,9.186692,6.6979423,01 Distrito Nacional,2021,50,val
-3.8529246,1.2071115,-3.3764615,2.6101747,11.829545,6.8410273,01 Distrito Nacional,2021,51,val
0.49669337,2.4623706,-5.1020675,0.21536523,10.360101,8.633357,01 Distrito Nacional,2021,52,val
2.0358746,-6.2897224,-8.298633,-3.738796,2.3155093,3.2160697,02 Azua,2015,1,train
1.3678932,-5.1592426,-8.322819,-3.7517815,1.7082582,3.1770883,02 Azua,2015,2,train
-2.5368237,-5.6802173,-9.59051,-4.092097,2.2774086,2.9298391,02 Azua,2015,3,train
-4.619498,-5.9705944,-11.400406,-6.437636,2.4651525,3.8951411,02 Azua,2015,4,train
-4.4696665,-4.142572,-8.813359,3.978674,1.5107121,-1.0203232,02 Azua,2015,5,train
-5.3796124,-2.4406757,-8.5237255,4.5118423,1.7777282,0.32646936,02 Azua,2015,6,train
-6.6070013,-2.589395,-9.546094,3.2894258,1.4361788,0.9445983,02 Azua,2015,7,train
-4.8864727,-1.3811896,-7.895406,1.8301798,0.3823581,1.1726471,02 Azua,2015,8,train
-4.5910087,-0.16677558,-6.873677,2.6448448,-0.31397,0.42916882,02 Azua,2015,9,train
-2.67915,0.6870605,-5.699834,3.8667543,-2.2390354,-1.4685835,02 Azua,2015,10,train
-1.9396986,1.5499934,-6.2837744,3.6404078,-3.304949,-1.0470141,02 Azua,2015,11,train
-6.8072248,1.1691825,-5.7000422,3.1019418,-3.6100874,-3.1493747,02 Azua,2015,12,train
-7.3541527,2.034953,-4.4750175,2.727261,-4.5085106,-4.3021493,02 Azua,2015,13,train
-4.5311785,2.0796866,-3.0884333,2.7731445,-2.7726626,-1.7059948,02 Azua,2015,14,train
-3.362684,2.3459613,-3.2431564,1.0000496,-2.9794831,-0.43390232,02 Azua,2015,15,train
-5.28503,5.1897254,-3.3531578,0.091359824,-5.778973,-1.3238451,02 Azua,2015,16,train
-4.9142942,6.468681,0.4740817,1.4921644,-6.2701273,-3.749111,02 Azua,2015,17,train
-4.2979717,8.050124,-0.23132583,1.1311728,-7.5985675,-4.0450807,02 Azua,2015,18,train
-1.3946538,4.217193,-0.6265354,2.0407643,-6.0739613,-4.248661,02 Azua,2015,19,train
0.29323617,1.7940607,-1.4218287,0.4727925,-3.922618,-1.5738376,02 Azua,2015,20,train
-0.6321783,4.980491,1.7776272,1.1988288,-6.3642364,-3.7181933,02 Azua,2015,21,train
-0.1270518,3.8079967,1.2914417,1.0625153,-5.031813,-3.9601104,02 Azua,2015,22,train
-1.6089818,3.9420145,2.674101,-1.5925606,-5.160888,-4.111839,02 Azua,2015,23,train
0.10929356,4.678291,2.4466684,-2.150898,-6.187472,-3.2006662,02 Azua,2015,24,train
1.7309437,4.4652567,2.7422042,-2.7249544,-6.6504416,-2.925675,02 Azua,2015,25,train
1.2149464,2.7698913,1.1238598,-2.9075718,-4.487045,-1.4943268,02 Azua,2015,26,train
3.7010508,0.45593336,-1.1507381,-7.012589,-3.3498998,1.4256138,02 Azua,2015,27,train
3.2719054,-0.49949306,-1.9829983,-5.913145,-2.524424,1.4307173,02 Azua,2015,28,train
2.590645,-1.6706455,-1.071319,-9.235594,-2.064767,1.0993537,02 Azua,2015,29,train
2.9834988,-0.97530025,-0.2539056,-9.641259,-3.5708714,0.016631095,02 Azua,2015,30,train
2.871352,-0.68022,-0.9356527,-6.9553223,-3.3899221,0.16725409,02 Azua,2015,31,train
3.7581294,-2.3724658,-1.6734915,-7.898585,-3.9597695,-1.0741068,02 Azua,2015,32,train
3.0158234,-2.9832776,-1.9422288,-6.3688645,-3.2818515,-1.1061846,02 Azua,2015,33,train
4.7890363,-3.430233,0.35244375,-11.130273,-2.7433305,-0.98005754,02 Azua,2015,34,train
-8.506453,-8.342066,12.446595,-4.531492,0.6306225,-13.354026,02 Azua,2015,35,train
2.0782778,-1.8504299,3.4376018,-0.451998,-3.7241828,-7.90921,02 Azua,2015,36,train
3.4974892,-1.4178689,2.2533646,0.06767669,-4.7262554,-6.8036075,02 Azua,2015,37,train
3.8201926,-2.967462,2.1259387,0.21309966,-3.8505287,-6.9202375,02 Azua,2015,38,train
1.3623723,-3.2564197,2.1949158,0.44956994,-2.7196243,-7.3178973,02 Azua,2015,39,train
2.6613812,-5.459005,1.5177944,0.7525382,-3.0554037,-8.896826,02 Azua,2015,40,train
5.5954394,-5.4012127,0.21545145,-0.18873335,-3.1589613,-6.234496,02 Azua,2015,41,train
6.110787,-6.5374985,0.37095663,0.23065461,-2.6808631,-7.1844473,02 Azua,2015,42,train
4.4588795,-7.3972473,0.25632894,1.2629459,-2.3747,-8.593088,02 Azua,2015,43,train
3.5427635,-6.6357183,-1.3960615,0.9362491,-2.3966172,-7.066186,02 Azua,2015,44,train
5.0928826,-7.0739536,-2.0288203,0.62952083,-0.15878817,-3.8358276,02 Azua,2015,45,train
6.526308,-8.648067,-2.5255694,2.1967351,0.7768309,-4.409046,02 Azua,2015,46,train
4.723259,-6.1712203,-3.386107,2.4491823,-0.416421,-3.6644578,02 Azua,2015,47,train
3.391961,-10.43215,-7.665298,3.0736332,0.7857618,-4.4500117,02 Azua,2015,48,train
2.9712048,-9.360732,-6.786506,2.1342142,1.4666457,-2.6697354,02 Azua,2015,49,train
1.4382821,-8.706936,-6.4209394,3.5065413,1.5301008,-3.1409097,02 Azua,2015,50,train
2.1434405,-9.034003,-7.405007,4.328817,1.543495,-3.2088504,02 Azua,2015,51,train
5.019262,-8.96693,-6.959935,-3.6461275,1.7486874,0.6482335,02 Azua,2015,52,train
1.7966965,-11.519603,-8.60877,-7.217495,-1.0461457,-3.167978,02 Azua,2016,1,train
2.3375015,-11.061959,-11.0938835,-9.56488,-1.239581,-1.8902708,02 Azua,2016,2,train
1.3621303,-10.337571,-11.099992,-8.530717,-1.9223934,-2.1750202,02 Azua,2016,3,train
1.222387,-9.834007,-10.403171,-10.189333,-2.0683022,-1.0744464,02 Azua,2016,4,train
-0.57691896,-7.2208633,-7.6097403,5.7316637,-5.275371,-9.734793,02 Azua,2016,5,train
-1.3162935,-6.5998616,-6.761014,4.8369055,-5.417582,-9.145983,02 Azua,2016,6,train
-0.72579694,-5.3241673,-6.8334904,5.0516276,-6.2957563,-9.041387,02 Azua,2016,7,train
-1.862816,-5.1700954,-6.231874,4.1282473,-6.917859,-9.476738,02 Azua,2016,8,train
-7.03742,-5.049265,-9.680526,-0.14277948,-3.1496716,-5.3178687,02 Azua,2016,9,train
-4.863989,1.8261849,-8.203268,4.571638,-1.814386,-0.8237997,02 Azua,2016,10,train
-9.580895,-0.36045852,-9.998652,1.109069,-0.9820137,-0.01973729,02 Azua,2016,11,train
-6.0616026,0.5994026,-8.826236,0.1671486,-1.9800795,1.1186106,02 Azua,2016,12,train
-9.065806,0.9282797,-9.858155,0.122000806,-2.5508819,0.35091892,02 Azua,2016,13,train
-6.59876,-0.919527,-5.2387605,-0.9438458,-3.1359138,-3.1296566,02 Azua,2016,14,train
-4.530246,-0.81356686,-4.758148,-0.99984306,-2.9667995,-2.054735,02 Azua,2016,15,train
-3.2825754,-1.3853788,-5.437537,-1.6335208,-3.0699692,-1.5028088,02 Azua,2016,16,train
-10.66088,-3.4946315,1.9457226,0.35025036,-0.95630133,-9.198758,02 Azua,2016,17,train
-4.4299016,0.5271947,2.811786,4.0608573,-1.5015888,-6.682614,02 Azua,2016,18,train
-3.3008819,4.4720235,2.8885942,3.275931,0.0018354208,-1.1318206,02 Azua,2016,19,train
-2.1557024,5.426359,2.5617788,2.776001,-1.7712834,-1.1489552,02 Azua,2016,20,train
-2.0573156,5.1832175,3.6781597,2.9862144,-0.67130816,-1.3412684,02 Azua,2016,21,train
-3.131246,4.3150024,5.670432,2.2719917,1.2615776,-1.4392277,02 Azua,2016,22,train
-0.9974127,5.9291353,4.8012295,0.64709026,-0.88924855,-0.3666345,02 Azua,2016,23,train
1.2501343,6.4788837,3.9540336,0.35986015,-3.1549668,-0.17069799,02 Azua,2016,24,train
1.3962452,4.4142203,2.6092472,0.8908109,-0.45661917,1.6427969,02 Azua,2016,25,train
1.6654603,3.4597082,2.2412946,-0.077721305,-0.6040421,1.7061102,02 Azua,2016,26,train
3.9357288,0.9232578,1.3364602,-5.5161414,-0.56355476,2.6874464,02 Azua,2016,27,train
3.0217514,1.0863315,0.56434095,-4.262264,-0.5437347,2.7791533,02 Azua,2016,28,train
5.747184,1.1677227,3.4003906,-7.6797123,-0.21818984,3.2003794,02 Azua,2016,29,train
2.5446332,1.3838766,0.70029444,-4.1628885,-0.05900279,3.1855268,02 Azua,2016,30,train
3.465713,1.7106614,2.0691476,-6.0032487,0.6291621,3.9677925,02 Azua,2016,31,train
5.5100617,1.9385645,3.675622,-5.453793,0.47708693,3.7273853,02 Azua,2016,32,train
4.195013,1.4445026,1.7817972,-4.1844993,-0.43422067,2.7724245,02 Azua,2016,33,train
-4.8084483,-1.2010325,13.055328,-10.224284,10.762359,3.6981754,02 Azua,2016,34,train
2.761477,2.4300818,2.8692367,-0.31604046,0.06225962,1.6712357,02 Azua,2016,35,train
3.0513911,4.455852,3.2819827,0.28682834,1.6313282,3.9816496,02 Azua,2016,36,train
1.5237368,2.936821,2.528517,0.011363935,1.3557584,2.9651055,02 Azua,2016,37,train
1.6515694,3.1476564,3.5470428,0.3068751,2.344258,3.4111018,02 Azua,2016,38,train
2.4862976,3.534937,2.07309,0.75221485,2.3217869,4.484516,02 Azua,2016,39,train
-9.9359255,-5.089643,11.883927,-0.9646569,9.246449,-5.238803,02 Azua,2016,40,train
2.0574563,-0.0017750006,3.8601625,1.5709758,3.3199742,0.56495017,02 Azua,2016,41,train
1.6804272,-0.06645704,3.6453242,2.5399382,3.8898206,0.6223088,02 Azua,2016,42,train
1.2159922,-0.30663204,2.2257931,1.1232605,3.227721,1.353869,02 Azua,2016,43,train
2.8663826,0.10140936,1.9822793,3.4643214,3.9371984,1.4933536,02 Azua,2016,44,train
-5.3997107,-3.2228389,7.2906,1.296621,7.7624555,-1.7115667,02 Azua,2016,45,train
1.7557055,-2.6494517,2.6830444,2.7409072,7.191976,1.891322,02 Azua,2016,46,train
1.1751323,-0.5934083,-0.681158,3.8046348,4.978996,2.833652,02 Azua,2016,47,train
1.8803617,-2.1133547,0.16340433,4.4687715,6.454758,2.6752822,02 Azua,2016,48,train
1.4106734,-0.7846946,-1.1428195,3.8683205,4.794571,2.9239528,02 Azua,2016,49,train
0.9638168,-0.9802192,-0.94021153,2.8203163,4.018533,2.9061174,02 Azua,2016,50,train
1.0514154,-0.5802629,-1.3177986,3.4521797,3.699453,2.884879,02 Azua,2016,51,train
1.0473233,-3.2258892,-5.417853,-1.0459812,5.5837407,6.3091187,02 Azua,2016,52,train
1.6808099,-2.8976836,-7.158491,-2.2418716,5.5927424,6.987023,02 Azua,2017,1,train
3.680131,-1.7855397,-7.589104,-5.1084366,4.514832,8.238501,02 Azua,2017,2,train
3.6868317,-0.5204339,-10.491883,-6.671359,3.7911904,8.69112,02 Azua,2017,3,train
0.03955302,-1.7718221,-9.379225,-8.100622,5.0064597,8.357935,02 Azua,2017,4,train
-1.3362567,0.9654546,-7.234122,4.0828156,2.7264428,4.389768,02 Azua,2017,5,train
-1.9583396,0.83958155,-6.865019,4.2418237,2.0000217,3.525452,02 Azua,2017,6,train
-5.978281,0.21021219,-6.9332724,4.937274,2.7990065,2.0304122,02 Azua,2017,7,train
-6.354287,0.71102566,-7.214761,3.7655528,1.7994336,2.4989898,02 Azua,2017,8,train
-2.1763923,3.1037316,-9.793103,2.981914,-0.7509707,4.247293,02 Azua,2017,9,train
-2.2197218,4.7679925,-7.320629,3.1547282,0.5205396,5.3812666,02 Azua,2017,10,train
-7.400418,3.4391398,-6.4650626,2.0970647,1.7696133,4.667478,02 Azua,2017,11,train
-8.008706,4.1144233,-6.1954675,1.4101211,1.2104541,4.6989627,02 Azua,2017,12,train
-7.256677,4.5064244,-5.286993,0.99206585,-0.38401026,3.5058773,02 Azua,2017,13,train
-6.4344606,2.153711,-7.480726,-0.9763066,-1.2429671,2.9339032,02 Azua,2017,14,train
-4.528708,2.519494,-6.2150607,-0.23179953,-1.4765323,2.49411,02 Azua,2017,15,train
-9.944319,0.77540994,-8.668579,-3.3621397,0.7861978,3.4124477,02 Azua,2017,16,train
