z1,z2,province,year,week,split
-4.4055605,5.650522,17 Peravia,2016,46,train
-3.660484,5.7034903,17 Peravia,2016,47,train
8.3513975,6.702865,17 Peravia,2016,48,train
7.6610446,6.1590953,17 Peravia,2016,49,train
7.3032703,5.7975383,17 Peravia,2016,50,train
7.287564,5.692956,17 Peravia,2016,51,train
1.2106564,14.855018,17 Peravia,2016,52,train
1.593949,14.055826,17 Peravia,2017,1,train
0.28490874,11.645308,17 Peravia,2017,2,train
-0.20882478,9.804819,17 Peravia,2017,3,train
3.0995932,14.923157,17 Peravia,2017,4,train
5.056096,2.291018,17 Peravia,2017,5,train
7.9123263,4.4976935,17 Peravia,2017,6,train
9.805957,5.643069,17 Peravia,2017,7,train
13.25098,5.338658,17 Peravia,2017,8,train
6.4770284,0.24530901,17 Peravia,2017,9,train
10.007772,0.8218562,17 Peravia,2017,10,train
11.961481,-0.47644114,17 Peravia,2017,11,train
16.23857,-3.5170069,17 Peravia,2017,12,train
14.735245,-0.58395034,17 Peravia,2017,13,train
12.593229,-1.2879905,17 Peravia,2017,14,train
6.251684,-1.8613987,17 Peravia,2017,15,train
15.79882,-13.189513,17 Peravia,2017,16,train
16.483547,-7.464338,17 Peravia,2017,17,train
14.562177,-4.8806205,17 Peravia,2017,18,train
12.888535,-2.5723145,17 Peravia,2017,19,train
6.446715,-11.592922,17 Peravia,2017,20,train
3.810472,-9.915062,17 Peravia,2017,21,train
2.126685,-8.898306,17 Peravia,2017,22,train
0.5719058,-8.774959,17 Peravia,2017,23,train
-1.127054,-8.65682,17 Peravia,2017,24,train
-1.1014048,-7.875282,17 Peravia,2017,25,train
-1.63153,-7.412533,17 Peravia,2017,26,train
-12.976371,-3.5308976,17 Peravia,2017,27,train
-14.453596,-2.5880294,17 Peravia,2017,28,train
-12.567514,-3.2170079,17 Peravia,2017,29,train
-13.33165,-3.018261,17 Peravia,2017,30,train
-12.056855,-3.336044,17 Peravia,2017,31,train
-13.60411,-2.9223797,17 Peravia,2017,32,train
-12.63472,-3.4561784,17 Peravia,2017,33,train
-10.962114,-5.4423566,17 Peravia,2017,34,train
-1.6704811,-1.8424618,17 Peravia,2017,35,train
-13.851416,10.5691595,17 Peravia,2017,36,train
-6.563571,2.6857116,17 Peravia,2017,37,train
-12.958897,10.46452,17 Peravia,2017,38,train
-6.3478756,2.6535041,17 Peravia,2017,39,train
-5.862898,3.5138614,17 Peravia,2017,40,train
-5.3834953,3.8678777,17 Peravia,2017,41,train
-5.2329216,4.7959,17 Peravia,2017,42,train
-4.6039534,4.1964273,17 Peravia,2017,43,train
-4.1133485,4.2204123,17 Peravia,2017,44,train
-11.733506,14.436851,17 Peravia,2017,45,train
-12.113881,15.121278,17 Peravia,2017,46,train
-3.5355966,5.0990868,17 Peravia,2017,47,train
-3.0030212,4.610841,17 Peravia,2017,48,train
6.626122,5.1151595,17 Peravia,2017,49,train
6.6008573,5.019735,17 Peravia,2017,50,train
5.5270243,4.103776,17 Peravia,2017,51,train
-0.173495,12.132938,17 Peravia,2017,52,train
-0.6231659,17.535059,17 Peravia,2018,1,train
-0.87351644,18.133463,17 Peravia,2018,2,train
-0.2511335,14.756531,17 Peravia,2018,3,train
-0.32545552,14.152743,17 Peravia,2018,4,train
6.160167,3.367417,17 Peravia,2018,5,train
7.019344,3.8260574,17 Peravia,2018,6,train
7.057727,3.4431329,17 Peravia,2018,7,train
6.9970036,1.9052439,17 Peravia,2018,8,train
12.970333,3.4027104,17 Peravia,2018,9,train
17.990873,0.74532634,17 Peravia,2018,10,train
15.713735,-3.4878414,17 Peravia,2018,11,train
15.311146,-2.7704778,17 Peravia,2018,12,train
7.8379583,-1.8486165,17 Peravia,2018,13,train
14.084318,-1.1904256,17 Peravia,2018,14,train
11.606905,-1.1168678,17 Peravia,2018,15,train
13.22834,-1.5150347,17 Peravia,2018,16,train
13.25169,-1.6850256,17 Peravia,2018,17,train
15.592152,-5.5287337,17 Peravia,2018,18,train
14.234809,-4.3879805,17 Peravia,2018,19,train
13.125193,-4.2307024,17 Peravia,2018,20,train
11.281041,-3.5004554,17 Peravia,2018,21,train
9.99341,-5.0084796,17 Peravia,2018,22,train
8.294439,-5.878117,17 Peravia,2018,23,train
8.249583,-6.142275,17 Peravia,2018,24,train
8.412491,-6.5132384,17 Peravia,2018,25,train
7.394031,-5.3279705,17 Peravia,2018,26,train
-13.297257,-3.867633,17 Peravia,2018,27,train
-14.266038,-2.564575,17 Peravia,2018,28,train
-13.402956,-2.9912896,17 Peravia,2018,29,train
-14.153043,-3.7342565,17 Peravia,2018,30,train
-13.202025,-4.5783634,17 Peravia,2018,31,train
-12.4740095,-4.6575203,17 Peravia,2018,32,train
-12.257698,-4.5615635,17 Peravia,2018,33,train
-12.711598,-4.4306397,17 Peravia,2018,34,train
-5.3864083,0.75089693,17 Peravia,2018,35,train
-4.826351,0.57488304,17 Peravia,2018,36,train
-5.088674,0.7666443,17 Peravia,2018,37,train
-5.212008,0.03331514,17 Peravia,2018,38,train
-4.675966,0.10217498,17 Peravia,2018,39,train
-3.6710463,2.0028076,17 Peravia,2018,40,train
-11.445902,10.784177,17 Peravia,2018,41,train
-2.548484,1.6256785,17 Peravia,2018,42,train
-2.7505276,2.256847,17 Peravia,2018,43,train
-2.089043,2.4121563,17 Peravia,2018,44,train
0.017448105,0.57050496,17 Peravia,2018,45,train
-1.4819411,2.4782133,17 Peravia,2018,46,train
-1.3648105,2.4755156,17 Peravia,2018,47,train
5.3104568,5.3609524,17 Peravia,2018,48,train
4.0048842,3.981058,17 Peravia,2018,49,train
4.8351207,4.673562,17 Peravia,2018,50,train
5.008135,4.77172,17 Peravia,2018,51,train
1.6732451,11.704218,17 Peravia,2018,52,train
3.697371,12.673563,17 Peravia,2019,1,train
4.250929,13.43385,17 Peravia,2019,2,train
3.7577038,12.950708,17 Peravia,2019,3,train
3.8557537,13.30029,17 Peravia,2019,4,train
10.276056,5.307262,17 Peravia,2019,5,train
9.817927,4.16933,17 Peravia,2019,6,train
10.212097,4.2729783,17 Peravia,2019,7,train
8.643877,1.7416888,17 Peravia,2019,8,train
10.336517,2.5770614,17 Peravia,2019,9,train
11.154523,1.8508668,17 Peravia,2019,10,train
9.81893,0.42214555,17 Peravia,2019,11,train
12.420235,0.76019675,17 Peravia,2019,12,train
14.924417,-3.0662198,17 Peravia,2019,13,train
12.3393955,-0.6346918,17 Peravia,2019,14,train
12.950624,-1.1180518,17 Peravia,2019,15,train
12.399346,-0.6857832,17 Peravia,2019,16,train
12.6710825,-1.1221114,17 Peravia,2019,17,train
5.9399395,-10.775077,17 Peravia,2019,18,train
4.8050504,-12.316356,17 Peravia,2019,19,train
3.9560914,-11.731386,17 Peravia,2019,20,train
3.9686732,-13.335915,17 Peravia,2019,21,train
12.52328,-14.551334,17 Peravia,2019,22,train
1.8362018,-9.235319,17 Peravia,2019,23,train
-0.45357448,-8.215262,17 Peravia,2019,24,train
-0.84618026,-7.785389,17 Peravia,2019,25,train
-1.660789,-7.3473377,17 Peravia,2019,26,train
-11.418135,-7.8880086,17 Peravia,2019,27,train
-10.060022,-6.525578,17 Peravia,2019,28,train
-10.107845,-7.3775973,17 Peravia,2019,29,train
-10.74145,-8.153135,17 Peravia,2019,30,train
-10.5189905,-7.489526,17 Peravia,2019,31,train
-9.993807,-6.478132,17 Peravia,2019,32,train
-9.824898,-6.720356,17 Peravia,2019,33,train
-10.352576,-6.7605376,17 Peravia,2019,34,train
-2.2919657,-0.654762,17 Peravia,2019,35,train
-2.150705,-0.6865259,17 Peravia,2019,36,train
-2.321624,-0.62035537,17 Peravia,2019,37,train
-14.860888,11.650379,17 Peravia,2019,38,train
-3.543676,-0.50521576,17 Peravia,2019,39,train
-3.525823,-0.27407277,17 Peravia,2019,40,train
-2.485937,-0.29417065,17 Peravia,2019,41,train
-1.8812184,0.724593,17 Peravia,2019,42,train
-1.3707039,0.9257078,17 Peravia,2019,43,train
-0.19395845,-0.12483423,17 Peravia,2019,44,train
-0.6282874,0.8266164,17 Peravia,2019,45,train
-1.2192668,1.6897985,17 Peravia,2019,46,train
-1.1031916,1.5938351,17 Peravia,2019,47,train
-0.074274525,0.23051755,17 Peravia,2019,48,train
7.364093,8.166855,17 Peravia,2019,49,train
7.0187507,7.7432876,17 Peravia,2019,50,train
7.3053255,7.8544593,17 Peravia,2019,51,train
5.720926,10.649236,17 Peravia,2019,52,train
2.3066428,8.108505,17 Peravia,2020,1,val
1.93583,8.584594,17 Peravia,2020,2,val
3.1749768,11.143487,17 Peravia,2020,3,val
5.444108,12.584874,17 Peravia,2020,4,val
9.995413,5.1184354,17 Peravia,2020,5,val
9.476038,4.398167,17 Peravia,2020,6,val
8.856295,3.029331,17 Peravia,2020,7,val
10.258503,3.9986575,17 Peravia,2020,8,val
11.013012,2.8269575,17 Peravia,2020,9,val
10.95593,2.2273743,17 Peravia,2020,10,val
11.034452,1.3710572,17 Peravia,2020,11,val
7.906628,-0.32052365,17 Peravia,2020,12,val
13.163238,-0.67108923,17 Peravia,2020,13,val
13.738941,-0.1293064,17 Peravia,2020,14,val
14.58163,-3.8598251,17 Peravia,2020,15,val
12.264976,-1.6118373,17 Peravia,2020,16,val
13.302927,-2.668347,17 Peravia,2020,17,val
12.526782,-2.3950503,17 Peravia,2020,18,val
13.215656,-4.426423,17 Peravia,2020,19,val
13.612412,-4.6266174,17 Peravia,2020,20,val
11.427198,-4.629236,17 Peravia,2020,21,val
10.736389,-5.373069,17 Peravia,2020,22,val
8.102163,-5.546374,17 Peravia,2020,23,val
8.196987,-6.0095677,17 Peravia,2020,24,val
7.9859214,-5.881222,17 Peravia,2020,25,val
7.2887425,-5.252691,17 Peravia,2020,26,val
-13.152263,-2.4225605,17 Peravia,2020,27,val
-13.7146,-4.030661,17 Peravia,2020,28,val
-14.646114,-4.729557,17 Peravia,2020,29,val
-12.41899,-3.4435198,17 Peravia,2020,30,val
-20.60596,11.508215,17 Peravia,2020,31,val
-16.269716,-1.6730275,17 Peravia,2020,32,val
-13.307999,-2.0430973,17 Peravia,2020,33,val
-25.46862,16.49583,17 Peravia,2020,34,val
-6.5462284,2.0994208,17 Peravia,2020,35,val
-7.266675,2.9131124,17 Peravia,2020,36,val
-6.6833653,2.8418167,17 Peravia,2020,37,val
-6.235271,2.8858268,17 Peravia,2020,38,val
-5.329617,2.1691604,17 Peravia,2020,39,val
-6.8534636,4.3596306,17 Peravia,2020,40,val
-6.2423863,4.371631,17 Peravia,2020,41,val
-5.910293,5.035098,17 Peravia,2020,42,val
-5.4008427,5.019139,17 Peravia,2020,43,val
-5.498327,5.884394,17 Peravia,2020,44,val
-11.530473,14.184537,17 Peravia,2020,45,val
-10.444101,13.153638,17 Peravia,2020,46,val
-4.5133424,6.16775,17 Peravia,2020,47,val
-2.6570141,4.9342146,17 Peravia,2020,48,val
6.0214415,4.649643,17 Peravia,2020,49,val
8.153554,6.4764786,17 Peravia,2020,50,val
6.434266,4.8978925,17 Peravia,2020,51,val
-1.7889999,16.43437,17 Peravia,2020,52,val
-2.0147433,14.373344,17 Peravia,2021,1,val
-0.9322982,16.924322,17 Peravia,2021,2,val
-1.485841,13.937108,17 Peravia,2021,3,val
-1.1913154,13.657705,17 Peravia,2021,4,val
9.33583,6.128111,17 Peravia,2021,5,val
7.839699,4.5611734,17 Peravia,2021,6,val
8.498173,4.1432014,17 Peravia,2021,7,val
6.92754,1.8864124,17 Peravia,2021,8,val
16.425064,0.71957374,17 Peravia,2021,9,val
10.751222,1.323822,17 Peravia,2021,10,val
12.027833,0.48655695,17 Peravia,2021,11,val
13.845201,-3.1613147,17 Peravia,2021,12,val
14.574254,-3.6426294,17 Peravia,2021,13,val
14.559137,-3.6315482,17 Peravia,2021,14,val
15.114511,-0.727012,17 Peravia,2021,15,val
13.54544,-2.298173,17 Peravia,2021,16,val
6.4336786,-12.496466,17 Peravia,2021,17,val
6.025746,-11.185392,17 Peravia,2021,18,val
6.444811,-13.115521,17 Peravia,2021,19,val
4.9882736,-11.298715,17 Peravia,2021,20,val
2.977646,-9.488599,17 Peravia,2021,21,val
2.5219269,-9.059314,17 Peravia,2021,22,val
1.1933728,-9.599442,17 Peravia,2021,23,val
-0.6967349,-9.169259,17 Peravia,2021,24,val
-0.57682204,-8.713041,17 Peravia,2021,25,val
6.4648733,-8.73359,17 Peravia,2021,26,val
-15.262838,-2.0093298,17 Peravia,2021,27,val
-14.383148,-2.636863,17 Peravia,2021,28,val
-15.115389,-2.674605,17 Peravia,2021,29,val
-14.771787,-2.0362191,17 Peravia,2021,30,val
-14.526405,-3.176119,17 Peravia,2021,31,val
-18.807594,9.434339,17 Peravia,2021,32,val
-21.680107,11.777381,17 Peravia,2021,33,val
-12.505107,-3.0821803,17 Peravia,2021,34,val
-5.6217704,1.73861,17 Peravia,2021,35,val
-5.7015753,1.168159,17 Peravia,2021,36,val
-6.095654,2.4038267,17 Peravia,2021,37,val
-5.807729,2.2288973,17 Peravia,2021,38,val
-6.02423,3.0841155,17 Peravia,2021,39,val
-6.5785794,3.0269005,17 Peravia,2021,40,val
-5.993386,5.0124865,17 Peravia,2021,41,val
-5.725235,5.022701,17 Peravia,2021,42,val
-4.91036,4.497229,17 Peravia,2021,43,val
-4.669641,4.753323,17 Peravia,2021,44,val
-3.2293916,4.1417375,17 Peravia,2021,45,val
0.8327688,0.09775526,17 Peravia,2021,46,val
-2.8871305,4.5084624,17 Peravia,2021,47,val
4.8131776,3.683657,17 Peravia,2021,48,val
4.4947076,3.3695784,17 Peravia,2021,49,val
4.4120283,3.2658563,17 Peravia,2021,50,val
8.832427,7.086792,17 Peravia,2021,51,val
-1.2003933,11.827338,17 Peravia,2021,52,val
4.099843,10.658895,18 Puerto Plata,2015,1,train
4.016114,11.043276,18 Puerto Plata,2015,2,train
4.267915,11.402416,18 Puerto Plata,2015,3,train
4.2268753,11.634438,18 Puerto Plata,2015,4,train
16.096138,-14.990604,18 Puerto Plata,2015,5,train
8.7541895,4.458666,18 Puerto Plata,2015,6,train
8.972031,4.4213443,18 Puerto Plata,2015,7,train
15.625662,-13.971288,18 Puerto Plata,2015,8,train
9.5823765,2.3005362,18 Puerto Plata,2015,9,train
9.726158,2.2326033,18 Puerto Plata,2015,10,train
9.916672,1.6862357,18 Puerto Plata,2015,11,train
11.2339,0.303532,18 Puerto Plata,2015,12,train
10.96074,-0.73144376,18 Puerto Plata,2015,13,train
14.263005,-5.397771,18 Puerto Plata,2015,14,train
12.429099,-3.6572406,18 Puerto Plata,2015,15,train
11.214081,-2.1512027,18 Puerto Plata,2015,16,train
11.114883,-2.679689,18 Puerto Plata,2015,17,train
4.921248,-6.4953446,18 Puerto Plata,2015,18,train
4.644988,-6.1482973,18 Puerto Plata,2015,19,train
4.989061,-7.8181067,18 Puerto Plata,2015,20,train
4.9953175,-8.41552,18 Puerto Plata,2015,21,train
4.868769,-9.370923,18 Puerto Plata,2015,22,train
2.3484356,-6.864478,18 Puerto Plata,2015,23,train
1.5857058,-6.8923855,18 Puerto Plata,2015,24,train
1.1512382,-7.0779405,18 Puerto Plata,2015,25,train
0.14354411,-6.505032,18 Puerto Plata,2015,26,train
-7.6874285,-3.495639,18 Puerto Plata,2015,27,train
-8.13331,-3.9959993,18 Puerto Plata,2015,28,train
-7.417347,-3.7892394,18 Puerto Plata,2015,29,train
-7.242376,-4.3501573,18 Puerto Plata,2015,30,train
-7.101042,-3.8841953,18 Puerto Plata,2015,31,train
-6.9083424,-3.9564557,18 Puerto Plata,2015,32,train
-6.848348,-3.9114017,18 Puerto Plata,2015,33,train
-6.925357,-4.014454,18 Puerto Plata,2015,34,train
-4.422713,-1.3803405,18 Puerto Plata,2015,35,train
-3.804987,-1.4932997,18 Puerto Plata,2015,36,train
-4.0320344,-1.5754455,18 Puerto Plata,2015,37,train
-3.958072,-1.4059587,18 Puerto Plata,2015,38,train
-3.7856336,-1.3252338,18 Puerto Plata,2015,39,train
-2.993977,-1.0162727,18 Puerto Plata,2015,40,train
-3.4398627,-1.4064867,18 Puerto Plata,2015,41,train
-2.494627,-0.73168087,18 Puerto Plata,2015,42,train
-1.2998606,0.6861445,18 Puerto Plata,2015,43,train
-1.0209118,0.6952276,18 Puerto Plata,2015,44,train
-0.8235236,1.0437895,18 Puerto Plata,2015,45,train
-0.65130067,1.0991722,18 Puerto Plata,2015,46,train
-0.5718623,1.248632,18 Puerto Plata,2015,47,train
6.949843,8.026556,18 Puerto Plata,2015,48,train
5.9448647,7.0163865,18 Puerto Plata,2015,49,train
5.4198656,6.5135255,18 Puerto Plata,2015,50,train
5.6350827,6.5841417,18 Puerto Plata,2015,51,train
5.289847,8.875409,18 Puerto Plata,2015,52,train
5.279392,9.332673,18 Puerto Plata,2016,1,train
5.0725203,9.316558,18 Puerto Plata,2016,2,train
5.525926,9.920499,18 Puerto Plata,2016,3,train
5.205056,9.842055,18 Puerto Plata,2016,4,train
9.004442,3.4257088,18 Puerto Plata,2016,5,train
9.529835,4.018299,18 Puerto Plata,2016,6,train
9.273886,3.5601013,18 Puerto Plata,2016,7,train
9.399234,3.2620597,18 Puerto Plata,2016,8,train
9.828129,3.4128823,18 Puerto Plata,2016,9,train
9.815159,2.204088,18 Puerto Plata,2016,10,train
10.404199,0.48779318,18 Puerto Plata,2016,11,train
10.552015,-0.68795794,18 Puerto Plata,2016,12,train
10.70213,-1.4082179,18 Puerto Plata,2016,13,train
11.612834,-2.437775,18 Puerto Plata,2016,14,train
12.022996,-2.3660083,18 Puerto Plata,2016,15,train
13.792383,-6.243641,18 Puerto Plata,2016,16,train
14.452916,-7.224277,18 Puerto Plata,2016,17,train
6.717089,-10.44516,18 Puerto Plata,2016,18,train
6.5216355,-10.160973,18 Puerto Plata,2016,19,train
4.904583,-7.936428,18 Puerto Plata,2016,20,train
5.667527,-10.145378,18 Puerto Plata,2016,21,train
4.3060126,-8.9094515,18 Puerto Plata,2016,22,train
1.7089221,-6.798176,18 Puerto Plata,2016,23,train
0.72085005,-6.484279,18 Puerto Plata,2016,24,train
1.0408025,-7.147982,18 Puerto Plata,2016,25,train
-0.020423122,-6.649872,18 Puerto Plata,2016,26,train
-9.979161,-1.891666,18 Puerto Plata,2016,27,train
-10.078242,-1.773674,18 Puerto Plata,2016,28,train
-9.870984,-1.788228,18 Puerto Plata,2016,29,train
-10.947945,-0.7149152,18 Puerto Plata,2016,30,train
-10.51086,-0.8523568,18 Puerto Plata,2016,31,train
-11.147948,-0.41505998,18 Puerto Plata,2016,32,train
-10.835671,-0.7669135,18 Puerto Plata,2016,33,train
-14.398939,1.8243229,18 Puerto Plata,2016,34,train
-7.5239577,1.2949736,18 Puerto Plata,2016,35,train
-8.051421,1.9304745,18 Puerto Plata,2016,36,train
-7.8938913,1.860132,18 Puerto Plata,2016,37,train
-8.2414055,2.2068868,18 Puerto Plata,2016,38,train
-8.435542,2.2705371,18 Puerto Plata,2016,39,train
-8.417398,2.731174,18 Puerto Plata,2016,40,train
-7.774896,3.556331,18 Puerto Plata,2016,41,train
-6.2081876,6.397558,18 Puerto Plata,2016,42,train
-5.9117537,6.564123,18 Puerto Plata,2016,43,train
-5.730079,6.867752,18 Puerto Plata,2016,44,train
-12.658736,15.668478,18 Puerto Plata,2016,45,train
-5.2512636,7.3536305,18 Puerto Plata,2016,46,train
-4.4997005,7.1911583,18 Puerto Plata,2016,47,train
7.2096972,5.7055926,18 Puerto Plata,2016,48,train
6.854133,5.496072,18 Puerto Plata,2016,49,train
6.965649,5.5607524,18 Puerto Plata,2016,50,train
7.328904,5.8013005,18 Puerto Plata,2016,51,train
-0.47482368,16.488981,18 Puerto Plata,2016,52,train
0.41053402,14.742544,18 Puerto Plata,2017,1,train
-12.223229,26.699997,18 Puerto Plata,2017,2,train
0.85599464,16.656301,18 Puerto Plata,2017,3,train
1.2383084,14.617953,18 Puerto Plata,2017,4,train
8.274305,5.131686,18 Puerto Plata,2017,5,train
8.335261,4.893487,18 Puerto Plata,2017,6,train
8.872112,5.155462,18 Puerto Plata,2017,7,train
8.803772,4.2053566,18 Puerto Plata,2017,8,train
9.027035,3.445744,18 Puerto Plata,2017,9,train
10.598666,1.0319911,18 Puerto Plata,2017,10,train
13.651882,-4.9828596,18 Puerto Plata,2017,11,train
17.908834,-15.23802,18 Puerto Plata,2017,12,train
15.061707,-6.074204,18 Puerto Plata,2017,13,train
13.812365,-5.41822,18 Puerto Plata,2017,14,train
15.161269,-6.40146,18 Puerto Plata,2017,15,train
14.878653,-7.470996,18 Puerto Plata,2017,16,train
15.619561,-8.362384,18 Puerto Plata,2017,17,train
14.631266,-7.1179137,18 Puerto Plata,2017,18,train
14.853139,-6.7050014,18 Puerto Plata,2017,19,train
6.981404,-11.079129,18 Puerto Plata,2017,20,train
4.560269,-8.407276,18 Puerto Plata,2017,21,train
4.477715,-9.299658,18 Puerto Plata,2017,22,train
2.0778062,-7.2484922,18 Puerto Plata,2017,23,train
1.8757002,-7.6560044,18 Puerto Plata,2017,24,train
1.4282924,-7.5873117,18 Puerto Plata,2017,25,train
1.0560895,-7.5592914,18 Puerto Plata,2017,26,train
-12.384365,0.064709574,18 Puerto Plata,2017,27,train
-14.170297,1.0581151,18 Puerto Plata,2017,28,train
-12.311217,0.072490856,18 Puerto Plata,2017,29,train
-12.41711,-0.09012863,18 Puerto Plata,2017,30,train
-11.689574,-0.061211556,18 Puerto Plata,2017,31,train
-12.8194475,0.5076664,18 Puerto Plata,2017,32,train
-13.134492,0.9949357,18 Puerto Plata,2017,33,train
-12.473974,0.27891338,18 Puerto Plata,2017,34,train
-7.343782,1.2913662,18 Puerto Plata,2017,35,train
-15.583943,13.005588,18 Puerto Plata,2017,36,train
-7.712619,2.3117602,18 Puerto Plata,2017,37,train
-15.942359,14.205223,18 Puerto Plata,2017,38,train
-8.250713,2.3543482,18 Puerto Plata,2017,39,train
-8.070395,3.0082276,18 Puerto Plata,2017,40,train
-7.0255365,4.11949,18 Puerto Plata,2017,41,train
-7.047474,3.9433057,18 Puerto Plata,2017,42,train
-5.357036,5.4281726,18 Puerto Plata,2017,43,train
-5.3524647,6.135808,18 Puerto Plata,2017,44,train
-10.826565,13.486665,18 Puerto Plata,2017,45,train
-10.339467,13.450671,18 Puerto Plata,2017,46,train
-4.2644277,6.4739995,18 Puerto Plata,2017,47,train
-3.8979115,6.248995,18 Puerto Plata,2017,48,train
-4.033074,6.855534,18 Puerto Plata,2017,49,train
-3.9162574,6.661079,18 Puerto Plata,2017,50,train
-4.2403684,7.067527,18 Puerto Plata,2017,51,train
-4.590244,10.881185,18 Puerto Plata,2017,52,train
-13.715596,23.010431,18 Puerto Plata,2018,1,train
-4.4922934,11.0278,18 Puerto Plata,2018,2,train
-4.745247,11.510767,18 Puerto Plata,2018,3,train
-10.766214,19.283829,18 Puerto Plata,2018,4,train
8.132758,5.148041,18 Puerto Plata,2018,5,train
8.388765,5.0843086,18 Puerto Plata,2018,6,train
15.081622,-12.995552,18 Puerto Plata,2018,7,train
8.588587,4.6517506,18 Puerto Plata,2018,8,train
9.637765,4.2865105,18 Puerto Plata,2018,9,train
13.850177,-2.4328666,18 Puerto Plata,2018,10,train
14.283177,-5.005051,18 Puerto Plata,2018,11,train
15.583726,-6.9521575,18 Puerto Plata,2018,12,train
16.111317,-6.999516,18 Puerto Plata,2018,13,train
15.528595,-6.737526,18 Puerto Plata,2018,14,train
13.122905,-4.6804767,18 Puerto Plata,2018,15,train
13.0092745,-4.8886847,18 Puerto Plata,2018,16,train
12.244756,-4.2658415,18 Puerto Plata,2018,17,train
13.122281,-5.685923,18 Puerto Plata,2018,18,train
11.376959,-4.397883,18 Puerto Plata,2018,19,train
10.914672,-4.801088,18 Puerto Plata,2018,20,train
10.038733,-5.048902,18 Puerto Plata,2018,21,train
9.539175,-5.8568587,18 Puerto Plata,2018,22,train
