z1,z2,z3,province,year,week,split
4.604869,2.2767265,4.2156096,31 San José de Ocoa,2017,29,train
4.4518266,1.7814808,4.4546,31 San José de Ocoa,2017,30,train
4.838631,2.2622252,4.671966,31 San José de Ocoa,2017,31,train
3.9711368,1.5249375,3.9978387,31 San José de Ocoa,2017,32,train
5.129962,2.9817145,4.2704825,31 San José de Ocoa,2017,33,train
4.2746153,2.2147071,3.7068152,31 San José de Ocoa,2017,34,train
6.581529,-2.2566006,0.026747294,31 San José de Ocoa,2017,35,train
9.824469,8.772501,-16.069708,31 San José de Ocoa,2017,36,train
4.7500324,-0.94806355,-3.5041397,31 San José de Ocoa,2017,37,train
4.701934,-1.0496106,-3.5687244,31 San José de Ocoa,2017,38,train
4.0542846,-0.709319,-3.1746726,31 San José de Ocoa,2017,39,train
3.7020433,-0.8833036,-3.9099665,31 San José de Ocoa,2017,40,train
3.413006,-1.2182881,-3.9692705,31 San José de Ocoa,2017,41,train
3.5999777,-1.8021402,-5.0337358,31 San José de Ocoa,2017,42,train
2.4908714,-1.3112719,-3.9831543,31 San José de Ocoa,2017,43,train
2.2408063,-1.6339419,-4.407049,31 San José de Ocoa,2017,44,train
3.5683196,7.914629,-20.863348,31 San José de Ocoa,2017,45,train
3.0767944,7.8862157,-21.51572,31 San José de Ocoa,2017,46,train
0.80653846,-1.5276258,-4.8772445,31 San José de Ocoa,2017,47,train
0.60283244,-1.7722946,-4.5619583,31 San José de Ocoa,2017,48,train
-1.6188403,-2.7963421,-8.05566,31 San José de Ocoa,2017,49,train
-1.3683361,-2.7693462,-6.129752,31 San José de Ocoa,2017,50,train
-1.5729709,-3.1128507,-8.179413,31 San José de Ocoa,2017,51,train
-3.449674,-3.88378,-0.60481757,31 San José de Ocoa,2017,52,train
-2.7481792,-0.9018883,-3.5957675,31 San José de Ocoa,2018,1,train
-3.2043536,-0.6257468,-3.851285,31 San José de Ocoa,2018,2,train
-3.7476783,-0.080042966,-3.999145,31 San José de Ocoa,2018,3,train
-4.1587186,0.2025422,-3.9579623,31 San José de Ocoa,2018,4,train
-3.8247948,0.37625957,-0.2170349,31 San José de Ocoa,2018,5,train
-5.036283,1.8848382,-2.0608501,31 San José de Ocoa,2018,6,train
-4.931421,2.044691,-1.3673366,31 San José de Ocoa,2018,7,train
-5.9893303,2.9463475,-1.4617555,31 San José de Ocoa,2018,8,train
-4.395161,0.7891486,1.5352057,31 San José de Ocoa,2018,9,train
-4.5320783,1.2261662,2.409806,31 San José de Ocoa,2018,10,train
-4.4983406,1.7954026,2.627931,31 San José de Ocoa,2018,11,train
-4.1449056,3.450615,0.9698141,31 San José de Ocoa,2018,12,train
-4.8077617,1.7645918,3.8868978,31 San José de Ocoa,2018,13,train
-4.18718,3.4505265,2.4400556,31 San José de Ocoa,2018,14,train
-5.159641,3.3878732,4.25741,31 San José de Ocoa,2018,15,train
-4.842175,3.5610974,4.133016,31 San José de Ocoa,2018,16,train
-4.690078,4.7511625,3.383298,31 San José de Ocoa,2018,17,train
-1.7997422,3.0279236,2.567766,31 San José de Ocoa,2018,18,train
-1.7497535,2.6179092,2.9605343,31 San José de Ocoa,2018,19,train
-1.6758066,3.2381196,3.1475122,31 San José de Ocoa,2018,20,train
-1.1282898,2.5156822,4.653544,31 San José de Ocoa,2018,21,train
-0.61247057,2.7807443,4.8472266,31 San José de Ocoa,2018,22,train
-0.14754276,2.2980635,5.0079074,31 San José de Ocoa,2018,23,train
0.27694988,2.6741312,3.7273073,31 San José de Ocoa,2018,24,train
0.49683267,2.177958,2.3793952,31 San José de Ocoa,2018,25,train
0.9568981,2.2699509,4.3923197,31 San José de Ocoa,2018,26,train
4.0845246,0.27514237,2.9209661,31 San José de Ocoa,2018,27,train
4.170668,0.83829975,2.1288462,31 San José de Ocoa,2018,28,train
4.596865,1.1851568,2.2387922,31 San José de Ocoa,2018,29,train
3.7517428,0.16428855,2.5897887,31 San José de Ocoa,2018,30,train
4.626347,0.6000074,3.0156522,31 San José de Ocoa,2018,31,train
4.8230667,0.11386644,3.3023446,31 San José de Ocoa,2018,32,train
4.9971375,0.4997857,2.8279858,31 San José de Ocoa,2018,33,train
4.955872,0.17556658,3.0333595,31 San José de Ocoa,2018,34,train
5.2517576,-1.2076668,-1.4459977,31 San José de Ocoa,2018,35,train
4.5526905,-1.4925951,-0.4296511,31 San José de Ocoa,2018,36,train
4.3733974,-1.3532016,-1.2783899,31 San José de Ocoa,2018,37,train
5.40854,-1.4927424,-1.5202253,31 San José de Ocoa,2018,38,train
5.1620636,-1.6630867,-1.8002057,31 San José de Ocoa,2018,39,train
2.9845462,-1.6436688,-2.048231,31 San José de Ocoa,2018,40,train
3.2860575,-2.569223,-2.671907,31 San José de Ocoa,2018,41,train
3.0387526,-2.3862052,-2.845176,31 San José de Ocoa,2018,42,train
2.4566638,-2.2763143,-2.4519994,31 San José de Ocoa,2018,43,train
2.076224,-2.6073918,-2.814331,31 San José de Ocoa,2018,44,train
1.3415221,-3.5160828,-1.659658,31 San José de Ocoa,2018,45,train
1.6564777,-3.7536685,-3.4075842,31 San José de Ocoa,2018,46,train
0.5096018,-3.6977973,-2.0488586,31 San José de Ocoa,2018,47,train
-2.3991556,-5.820266,-3.6258473,31 San José de Ocoa,2018,48,train
-2.8521898,-7.141713,-2.5882726,31 San José de Ocoa,2018,49,train
-2.814875,-7.0450125,-2.6753254,31 San José de Ocoa,2018,50,train
-2.5787685,-6.287457,-2.5636768,31 San José de Ocoa,2018,51,train
-4.761885,-4.5839686,-2.2415822,31 San José de Ocoa,2018,52,train
-4.7488317,-4.0165076,-1.3922348,31 San José de Ocoa,2019,1,train
-4.325499,-2.7988386,-0.97072667,31 San José de Ocoa,2019,2,train
-4.3403187,-2.2675202,-0.81224054,31 San José de Ocoa,2019,3,train
-4.641759,-2.2906103,-0.6114139,31 San José de Ocoa,2019,4,train
-5.1068053,-0.31128255,0.053912774,31 San José de Ocoa,2019,5,train
-5.8659534,-0.25684264,0.033723127,31 San José de Ocoa,2019,6,train
-6.462419,0.45575085,0.07992046,31 San José de Ocoa,2019,7,train
-8.291785,1.1315434,1.1168536,31 San José de Ocoa,2019,8,train
-7.2315307,0.9496504,1.4639856,31 San José de Ocoa,2019,9,train
-6.596454,1.5378094,2.0898895,31 San José de Ocoa,2019,10,train
-6.761323,2.1847568,2.6593711,31 San José de Ocoa,2019,11,train
-6.1441994,2.6430466,2.4972913,31 San José de Ocoa,2019,12,train
-5.2899885,4.458736,2.071722,31 San José de Ocoa,2019,13,train
-6.773155,4.1426797,3.0274198,31 San José de Ocoa,2019,14,train
-5.3260984,3.7192144,3.127383,31 San José de Ocoa,2019,15,train
-6.089866,4.1140666,4.4749255,31 San José de Ocoa,2019,16,train
-4.5915675,5.277146,2.8400187,31 San José de Ocoa,2019,17,train
-1.9418287,3.528495,3.5711932,31 San José de Ocoa,2019,18,train
-1.6810353,3.8958209,3.9995112,31 San José de Ocoa,2019,19,train
-1.1494913,3.7248447,3.9670758,31 San José de Ocoa,2019,20,train
-0.73495084,4.1820903,2.9811656,31 San José de Ocoa,2019,21,train
-0.31600922,3.7017686,2.6444016,31 San José de Ocoa,2019,22,train
0.07936041,4.176235,2.8870893,31 San José de Ocoa,2019,23,train
0.6159199,3.6831539,4.45118,31 San José de Ocoa,2019,24,train
1.2701236,3.3876812,4.8058047,31 San José de Ocoa,2019,25,train
1.3774114,2.7625546,4.6205773,31 San José de Ocoa,2019,26,train
5.9759836,-0.6003832,1.3707795,31 San José de Ocoa,2019,27,train
7.5222864,-0.8839204,1.643652,31 San José de Ocoa,2019,28,train
7.4404597,-1.1327789,2.063181,31 San José de Ocoa,2019,29,train
8.362198,-1.1644924,2.0906637,31 San José de Ocoa,2019,30,train
8.182187,-0.8954222,1.4336293,31 San José de Ocoa,2019,31,train
7.6923704,-0.871308,1.214426,31 San José de Ocoa,2019,32,train
8.349712,-1.12391,2.0942423,31 San José de Ocoa,2019,33,train
7.9451075,-1.043869,1.60664,31 San José de Ocoa,2019,34,train
6.0507,-2.2994301,0.352586,31 San José de Ocoa,2019,35,train
5.5605335,-2.5888426,-0.042869873,31 San José de Ocoa,2019,36,train
5.33579,-2.5309505,-0.27616835,31 San José de Ocoa,2019,37,train
11.912584,18.206278,-20.835825,31 San José de Ocoa,2019,38,train
4.366841,-2.943606,-1.5854868,31 San José de Ocoa,2019,39,train
3.3262439,-2.4136906,-1.3417656,31 San José de Ocoa,2019,40,train
3.1025407,-3.0078914,-0.4374336,31 San José de Ocoa,2019,41,train
2.8336582,-2.6095352,-1.350555,31 San José de Ocoa,2019,42,train
2.595583,-3.4724581,-1.9217521,31 San José de Ocoa,2019,43,train
1.9935871,-4.4290743,-0.8811154,31 San José de Ocoa,2019,44,train
1.8940302,-3.888119,-2.1931977,31 San José de Ocoa,2019,45,train
1.3790288,-3.7105186,-2.5643067,31 San José de Ocoa,2019,46,train
0.6227149,-3.7767022,-2.5919654,31 San José de Ocoa,2019,47,train
0.3460075,-4.3621364,-2.122291,31 San José de Ocoa,2019,48,train
-2.2997901,-5.5525165,-4.7283025,31 San José de Ocoa,2019,49,train
-3.1514351,-6.4457054,-5.5634155,31 San José de Ocoa,2019,50,train
-2.522883,-5.7215276,-5.0383577,31 San José de Ocoa,2019,51,train
-4.588032,-3.4170618,-3.027121,31 San José de Ocoa,2019,52,train
-4.7776957,-3.4927254,-3.041924,31 San José de Ocoa,2020,1,val
-4.669532,-2.9912632,-1.8545433,31 San José de Ocoa,2020,2,val
-5.3054957,-2.5228786,-2.5257163,31 San José de Ocoa,2020,3,val
-4.993334,-1.3970027,-2.2518327,31 San José de Ocoa,2020,4,val
-4.846264,-0.03117999,-0.24044335,31 San José de Ocoa,2020,5,val
-6.2627883,0.093229696,0.22084934,31 San José de Ocoa,2020,6,val
-7.384525,1.0250934,0.37453496,31 San José de Ocoa,2020,7,val
-6.649758,1.4825805,-0.16147137,31 San José de Ocoa,2020,8,val
-6.7873926,1.9295636,0.34458494,31 San José de Ocoa,2020,9,val
-6.5849805,1.8418499,1.2493861,31 San José de Ocoa,2020,10,val
-5.9368405,2.2060862,1.4445326,31 San José de Ocoa,2020,11,val
-6.5034103,2.5969474,2.6332717,31 San José de Ocoa,2020,12,val
-5.9448395,3.4486272,2.4404435,31 San José de Ocoa,2020,13,val
-4.840592,3.7350821,2.9683447,31 San José de Ocoa,2020,14,val
-6.026618,6.931301,3.6053321,31 San José de Ocoa,2020,15,val
-5.5884404,4.4651985,4.3677487,31 San José de Ocoa,2020,16,val
-5.849976,5.20497,4.9312997,31 San José de Ocoa,2020,17,val
-5.2420278,4.658303,4.842206,31 San José de Ocoa,2020,18,val
-5.4632344,6.145965,5.3991313,31 San José de Ocoa,2020,19,val
-1.0523677,4.1065974,3.765883,31 San José de Ocoa,2020,20,val
-0.47048786,3.799674,3.4985275,31 San José de Ocoa,2020,21,val
-0.22136423,3.085904,3.0305853,31 San José de Ocoa,2020,22,val
0.30118382,3.4020832,4.4158607,31 San José de Ocoa,2020,23,val
0.5505938,3.0868387,2.6427553,31 San José de Ocoa,2020,24,val
1.4131807,3.586647,4.4269624,31 San José de Ocoa,2020,25,val
1.9209849,3.038944,5.6102095,31 San José de Ocoa,2020,26,val
3.7175782,1.9392332,3.1744318,31 San José de Ocoa,2020,27,val
3.8795273,1.8958509,3.5802696,31 San José de Ocoa,2020,28,val
4.1704545,2.1237774,3.95521,31 San José de Ocoa,2020,29,val
4.482951,2.4041376,3.9062338,31 San José de Ocoa,2020,30,val
9.55734,19.552097,-9.492315,31 San José de Ocoa,2020,31,val
4.3955207,2.6555564,3.9251153,31 San José de Ocoa,2020,32,val
4.247176,2.6969056,3.4562306,31 San José de Ocoa,2020,33,val
9.080846,18.811085,-10.905011,31 San José de Ocoa,2020,34,val
7.0754175,0.51219606,-3.838937,31 San José de Ocoa,2020,35,val
6.182869,0.25081462,-4.703493,31 San José de Ocoa,2020,36,val
4.5566773,0.18201351,-3.9842403,31 San José de Ocoa,2020,37,val
4.5066338,0.22276632,-3.7246974,31 San José de Ocoa,2020,38,val
4.591415,-0.008828493,-3.8946931,31 San José de Ocoa,2020,39,val
3.962625,-0.40095705,-5.3163548,31 San José de Ocoa,2020,40,val
3.4416792,-0.46260417,-4.72705,31 San José de Ocoa,2020,41,val
3.536157,-0.78541493,-5.5542207,31 San José de Ocoa,2020,42,val
3.0370212,-0.99830383,-5.429228,31 San José de Ocoa,2020,43,val
3.1524825,-1.8377236,-7.5010242,31 San José de Ocoa,2020,44,val
3.5114908,6.400144,-20.166466,31 San José de Ocoa,2020,45,val
1.6478646,-1.1562289,-7.2037106,31 San José de Ocoa,2020,46,val
1.111394,-1.3564161,-6.1508226,31 San José de Ocoa,2020,47,val
0.6117676,-1.8051448,-4.943153,31 San José de Ocoa,2020,48,val
-1.1362038,-1.9213253,-7.375456,31 San José de Ocoa,2020,49,val
-1.1463835,-1.5567799,-8.047185,31 San José de Ocoa,2020,50,val
-1.238213,-1.8819193,-7.249037,31 San José de Ocoa,2020,51,val
-2.5583324,-0.31890997,-4.4729075,31 San José de Ocoa,2020,52,val
-2.4830577,-0.74162763,-3.1623611,31 San José de Ocoa,2021,1,val
-2.6723523,-0.7625079,-2.767308,31 San José de Ocoa,2021,2,val
-2.9794247,-0.22542325,-3.1628966,31 San José de Ocoa,2021,3,val
-3.5329812,-2.9903476,0.6780856,31 San José de Ocoa,2021,4,val
-3.4387732,1.8503985,-2.061874,31 San José de Ocoa,2021,5,val
-4.1721196,2.687824,-2.2877374,31 San José de Ocoa,2021,6,val
-3.9512,0.53927577,1.0691615,31 San José de Ocoa,2021,7,val
-4.3848743,3.3021479,-1.6455189,31 San José de Ocoa,2021,8,val
-3.7377772,2.513275,0.1788199,31 San José de Ocoa,2021,9,val
-4.1153226,2.9049184,-0.36225396,31 San José de Ocoa,2021,10,val
-4.364354,2.0315182,1.9259809,31 San José de Ocoa,2021,11,val
-4.1601925,3.6243258,0.3748068,31 San José de Ocoa,2021,12,val
-4.43404,4.6634216,0.4921353,31 San José de Ocoa,2021,13,val
-4.03538,4.4037294,0.9294515,31 San José de Ocoa,2021,14,val
-3.9803233,3.1383,3.0558233,31 San José de Ocoa,2021,15,val
-4.488328,3.3319852,4.1163273,31 San José de Ocoa,2021,16,val
-4.2545886,4.867703,2.391027,31 San José de Ocoa,2021,17,val
-1.7154515,2.7357643,3.5726483,31 San José de Ocoa,2021,18,val
-1.4871191,3.1634674,3.5454354,31 San José de Ocoa,2021,19,val
-1.3212253,2.8395424,3.2168202,31 San José de Ocoa,2021,20,val
-0.77576596,2.7582898,3.9809115,31 San José de Ocoa,2021,21,val
-0.24723525,3.6257513,3.5261593,31 San José de Ocoa,2021,22,val
2.592112,16.516533,-6.1363626,31 San José de Ocoa,2021,23,val
0.656636,2.967833,4.261716,31 San José de Ocoa,2021,24,val
0.69130117,2.662793,1.966888,31 San José de Ocoa,2021,25,val
1.2897825,3.3866887,2.5541537,31 San José de Ocoa,2021,26,val
3.4945202,1.5379717,3.1163197,31 San José de Ocoa,2021,27,val
3.4172816,1.3622562,3.2446375,31 San José de Ocoa,2021,28,val
3.5269706,1.9060106,2.7425709,31 San José de Ocoa,2021,29,val
3.367694,1.4543022,2.9087954,31 San José de Ocoa,2021,30,val
3.8290722,1.4702853,3.5943096,31 San José de Ocoa,2021,31,val
9.372032,18.184647,-9.369475,31 San José de Ocoa,2021,32,val
9.8112755,18.513865,-9.7626705,31 San José de Ocoa,2021,33,val
4.1664515,0.9631203,3.9768763,31 San José de Ocoa,2021,34,val
5.129794,0.041455537,-2.1450286,31 San José de Ocoa,2021,35,val
6.2953925,0.5229586,-3.0955002,31 San José de Ocoa,2021,36,val
5.138971,0.27136737,-3.3045287,31 San José de Ocoa,2021,37,val
5.177532,-0.030484337,-3.8213036,31 San José de Ocoa,2021,38,val
3.8613017,-0.13078085,-3.8321228,31 San José de Ocoa,2021,39,val
4.122098,-0.20067629,-3.9549031,31 San José de Ocoa,2021,40,val
3.537163,-0.64897704,-5.4122915,31 San José de Ocoa,2021,41,val
3.2139676,-0.9308349,-4.9837794,31 San José de Ocoa,2021,42,val
2.2021627,-0.84835607,-4.042873,31 San José de Ocoa,2021,43,val
2.103079,-1.1599768,-4.648167,31 San José de Ocoa,2021,44,val
1.8659054,-1.6351554,-4.491345,31 San José de Ocoa,2021,45,val
1.4762871,-1.9911776,-4.685772,31 San José de Ocoa,2021,46,val
0.8697758,-1.5563451,-4.7846966,31 San José de Ocoa,2021,47,val
0.8602857,-1.9776124,-5.1487217,31 San José de Ocoa,2021,48,val
0.79957914,-2.140361,-5.081897,31 San José de Ocoa,2021,49,val
0.8708772,-2.2928333,-5.5542545,31 San José de Ocoa,2021,50,val
0.3598799,-1.7536439,-4.3641353,31 San José de Ocoa,2021,51,val
-2.9523535,-2.0650835,-2.4341214,31 San José de Ocoa,2021,52,val
-2.5344365,6.217004,-10.562364,32 Santo Domingo,2015,1,train
-2.7177892,6.648975,-10.522107,32 Santo Domingo,2015,2,train
-3.0020485,6.402093,-9.907773,32 Santo Domingo,2015,3,train
-3.0230694,6.877816,-10.137679,32 Santo Domingo,2015,4,train
-3.2647321,7.5189185,-8.584466,32 Santo Domingo,2015,5,train
-3.61909,6.7484202,-6.9557724,32 Santo Domingo,2015,6,train
-3.614489,7.6690936,-7.49176,32 Santo Domingo,2015,7,train
-3.4920676,7.9310412,-7.0079303,32 Santo Domingo,2015,8,train
-3.567022,7.9407973,-6.163822,32 Santo Domingo,2015,9,train
-3.3458428,8.619585,-6.4785314,32 Santo Domingo,2015,10,train
-3.3195043,9.28342,-6.6358557,32 Santo Domingo,2015,11,train
-3.2474654,9.493677,-5.986328,32 Santo Domingo,2015,12,train
-2.8222895,10.006814,-5.566994,32 Santo Domingo,2015,13,train
-3.1476736,9.862845,-5.2690015,32 Santo Domingo,2015,14,train
-3.1606429,9.807904,-4.3742776,32 Santo Domingo,2015,15,train
-2.93725,10.0346985,-4.641549,32 Santo Domingo,2015,16,train
-0.65648264,8.9638,-3.6740098,32 Santo Domingo,2015,17,train
-0.538494,9.251295,-3.5944185,32 Santo Domingo,2015,18,train
-0.2866576,9.817486,-4.333151,32 Santo Domingo,2015,19,train
-0.2819933,9.707002,-3.4777672,32 Santo Domingo,2015,20,train
0.52014285,9.7074795,-3.948272,32 Santo Domingo,2015,21,train
0.81014204,9.5689945,-4.162109,32 Santo Domingo,2015,22,train
1.2617656,9.360695,-3.6634343,32 Santo Domingo,2015,23,train
1.5335675,9.164794,-3.8819115,32 Santo Domingo,2015,24,train
1.8033396,8.742077,-3.1586468,32 Santo Domingo,2015,25,train
1.9730041,8.513666,-3.1549222,32 Santo Domingo,2015,26,train
7.793525,7.0895405,-4.109597,32 Santo Domingo,2015,27,train
7.4949684,6.9717116,-4.212725,32 Santo Domingo,2015,28,train
7.89782,7.012256,-4.2689824,32 Santo Domingo,2015,29,train
8.164007,7.016148,-4.3121934,32 Santo Domingo,2015,30,train
9.018041,6.905357,-3.9017391,32 Santo Domingo,2015,31,train
9.199057,6.6666136,-3.7083223,32 Santo Domingo,2015,32,train
9.035647,6.66622,-3.7688017,32 Santo Domingo,2015,33,train
9.206016,6.7593446,-3.8057418,32 Santo Domingo,2015,34,train
8.863146,13.553139,-13.858758,32 Santo Domingo,2015,35,train
7.844156,-4.8012223,-2.1784017,32 Santo Domingo,2015,36,train
7.6154227,-4.7556796,-2.0707533,32 Santo Domingo,2015,37,train
7.2508473,-5.231072,-2.568418,32 Santo Domingo,2015,38,train
7.677257,-5.682261,-2.8337305,32 Santo Domingo,2015,39,train
7.6013346,-6.331993,-3.0145836,32 Santo Domingo,2015,40,train
7.1307817,-6.561235,-3.1194828,32 Santo Domingo,2015,41,train
6.719122,-6.67518,-3.3846147,32 Santo Domingo,2015,42,train
6.016723,-6.6929007,-3.4318256,32 Santo Domingo,2015,43,train
5.2138343,-6.571604,-3.5842233,32 Santo Domingo,2015,44,train
4.369384,-6.5659995,-4.0463552,32 Santo Domingo,2015,45,train
4.092877,-6.6642942,-4.0992737,32 Santo Domingo,2015,46,train
2.7702074,-6.027687,-3.7129319,32 Santo Domingo,2015,47,train
-3.803803,-6.8600225,-5.777444,32 Santo Domingo,2015,48,train
-4.003092,-6.787053,-6.0930386,32 Santo Domingo,2015,49,train
-3.658907,-6.098047,-5.6502686,32 Santo Domingo,2015,50,train
-3.353208,-5.0116544,-5.939379,32 Santo Domingo,2015,51,train
-3.2089727,3.2572021,-9.318782,32 Santo Domingo,2015,52,train
-2.5859141,7.697022,-11.540318,32 Santo Domingo,2016,1,train
-2.5391772,7.917771,-11.406894,32 Santo Domingo,2016,2,train
-2.7319248,7.5372243,-10.785931,32 Santo Domingo,2016,3,train
-2.6312573,8.42933,-11.5813465,32 Santo Domingo,2016,4,train
-3.5925636,6.5917253,-7.8841224,32 Santo Domingo,2016,5,train
-3.0252144,8.70532,-9.369775,32 Santo Domingo,2016,6,train
-3.0613275,9.079894,-9.33821,32 Santo Domingo,2016,7,train
-2.886303,9.742517,-9.414753,32 Santo Domingo,2016,8,train
-3.1470816,9.640606,-8.683305,32 Santo Domingo,2016,9,train
-3.4025834,9.084876,-6.813662,32 Santo Domingo,2016,10,train
-3.1387548,9.397308,-6.542636,32 Santo Domingo,2016,11,train
-3.2615144,9.853517,-6.0187426,32 Santo Domingo,2016,12,train
-2.9021945,10.196811,-5.7628393,32 Santo Domingo,2016,13,train
-2.456467,10.775889,-5.4829836,32 Santo Domingo,2016,14,train
-2.8122563,10.495188,-5.352344,32 Santo Domingo,2016,15,train
-2.4971914,11.141406,-5.6412935,32 Santo Domingo,2016,16,train
-0.9679358,18.584213,-12.696473,32 Santo Domingo,2016,17,train
-0.2565431,11.151535,-4.7983823,32 Santo Domingo,2016,18,train
-0.15232077,9.5500965,-3.5197005,32 Santo Domingo,2016,19,train
0.21916083,9.190294,-3.3104324,32 Santo Domingo,2016,20,train
0.64718974,9.623794,-3.6237183,32 Santo Domingo,2016,21,train
2.3761847,17.451654,-12.34949,32 Santo Domingo,2016,22,train
1.3861824,8.860664,-3.0893714,32 Santo Domingo,2016,23,train
1.5920187,8.250777,-2.523735,32 Santo Domingo,2016,24,train
1.9522434,8.551323,-3.3814232,32 Santo Domingo,2016,25,train
2.1358423,8.048332,-3.3191488,32 Santo Domingo,2016,26,train
5.117922,7.253887,-3.5960505,32 Santo Domingo,2016,27,train
4.8721905,6.930903,-3.3419995,32 Santo Domingo,2016,28,train
5.0142746,7.1307364,-3.378822,32 Santo Domingo,2016,29,train
4.878226,7.3258996,-3.5358517,32 Santo Domingo,2016,30,train
7.1628613,15.422651,-11.358548,32 Santo Domingo,2016,31,train
4.8302956,7.004449,-3.042971,32 Santo Domingo,2016,32,train
4.963655,6.8918915,-2.8911946,32 Santo Domingo,2016,33,train
4.295911,7.3874016,-3.570052,32 Santo Domingo,2016,34,train
4.795245,4.6801953,-6.2773585,32 Santo Domingo,2016,35,train
4.447408,4.5903826,-6.582335,32 Santo Domingo,2016,36,train
4.4665594,4.5136523,-6.5620832,32 Santo Domingo,2016,37,train
4.216429,4.4899883,-6.713666,32 Santo Domingo,2016,38,train
3.9651992,4.4358783,-6.9702063,32 Santo Domingo,2016,39,train
5.4815216,12.883104,-16.309984,32 Santo Domingo,2016,40,train
3.0970438,4.191613,-7.635439,32 Santo Domingo,2016,41,train
2.8025057,4.3312244,-8.518815,32 Santo Domingo,2016,42,train
2.4802642,3.903297,-8.018279,32 Santo Domingo,2016,43,train
1.988047,4.171011,-8.687051,32 Santo Domingo,2016,44,train
1.7483763,4.2924623,-9.035412,32 Santo Domingo,2016,45,train
1.430985,4.4895015,-9.639355,32 Santo Domingo,2016,46,train
1.0067569,3.7222567,-9.318997,32 Santo Domingo,2016,47,train
-1.0813314,3.0478287,-11.066013,32 Santo Domingo,2016,48,train
-1.1825544,3.1885705,-11.332188,32 Santo Domingo,2016,49,train
